district,school,num_applications
Residential District 24,04M555,185
Residential District 24,27Q262,16
Residential District 24,02M615,56
Residential District 24,06M293,21
Residential District 24,13K674,47
Residential District 24,24Q293,1130
Residential District 24,17K600,8
Residential District 24,15K519,2
Residential District 24,11X288,7
Residential District 24,05M362,58
Residential District 24,06M346,2
Residential District 24,18K629,2
Residential District 24,31R450,2
Residential District 24,19K659,42
Residential District 24,10X440,2
Residential District 24,15K429,7
Residential District 24,13K265,2
Residential District 24,32K545,69
Residential District 24,23K644,6
Residential District 24,29Q327,6
Residential District 24,05M148,1
Residential District 24,19K409,11
Residential District 24,01M450,61
Residential District 24,14K477,66
Residential District 24,25Q281,94
Residential District 24,21K525,1
Residential District 24,14K685,10
Residential District 24,02M416,379
Residential District 24,30Q258,662
Residential District 24,27Q334,35
Residential District 24,27Q314,20
Residential District 24,04M372,1
Residential District 24,02M294,55
Residential District 24,29Q265,2
Residential District 24,09X250,2
Residential District 24,21K572,2
Residential District 24,12X251,1
Residential District 24,19K502,13
Residential District 24,02M303,2
Residential District 24,25Q460,445
Residential District 24,25Q263,120
Residential District 24,02M288,121
Residential District 24,10X437,2
Residential District 24,10X438,2
Residential District 24,28Q440,2667
Residential District 24,20K490,2
Residential District 24,26Q430,1695
Residential District 24,03M417,27
Residential District 24,30Q501,298
Residential District 24,20K505,2
Residential District 24,05M499,8
Residential District 24,03M860,1
Residential District 24,27Q260,6
Residential District 24,23K514,2
Residential District 24,29Q272,29
Residential District 24,13K605,13
Residential District 24,13K594,1
Residential District 24,02M374,28
Residential District 24,06M552,6
Residential District 24,24Q485,612
Residential District 24,07X259,2
Residential District 24,11X455,2
Residential District 24,02M534,55
Residential District 24,07X670,2
Residential District 24,08X405,2
Residential District 24,04M680,2
Residential District 24,24Q550,1356
Residential District 24,19K504,6
Residential District 24,28Q328,27
Residential District 24,27Q650,156
Residential District 24,11X544,7
Residential District 24,02M545,87
Residential District 24,10X565,2
Residential District 24,02M400,69
Residential District 24,06M468,18
Residential District 24,02M420,296
Residential District 24,18K617,2
Residential District 24,03M492,38
Residential District 24,28Q690,45
Residential District 24,06M467,15
Residential District 24,05M692,1365
Residential District 24,06M463,3
Residential District 24,18K633,33
Residential District 24,17K546,10
Residential District 24,10X433,1
Residential District 24,09X543,2
Residential District 24,17K537,6
Residential District 24,10X696,1084
Residential District 24,24Q267,300
Residential District 24,03M494,58
Residential District 24,11X275,2
Residential District 24,02M489,93
Residential District 24,02M296,39
Residential District 24,21K348,3
Residential District 24,20K485,6
Residential District 24,28Q505,246
Residential District 24,28Q325,57
Residential District 24,07X500,2
Residential District 24,02M437,18
Residential District 24,29Q498,32
Residential District 24,02M605,3
Residential District 24,30Q502,526
Residential District 24,02M407,10
Residential District 24,29Q243,37
Residential District 24,07X334,2
Residential District 24,24Q530,379
Residential District 24,21K337,3
Residential District 24,17K524,3
Residential District 24,02M438,14
Residential District 24,24Q236,224
Residential District 24,06M211,14
Residential District 24,18K563,2
Residential District 24,02M529,17
Residential District 24,28Q350,90
Residential District 24,22K425,2
Residential District 24,27Q480,202
Residential District 24,25Q425,693
Residential District 24,21K540,7
Residential District 24,15K462,19
Residential District 24,14K071,12
Residential District 24,21K468,1
Residential District 24,10X374,3
Residential District 24,18K569,2
Residential District 24,02M419,12
Residential District 24,02M425,18
Residential District 24,22K535,18
Residential District 24,21K559,1
Residential District 24,02M655,20
Residential District 24,30Q450,618
Residential District 24,08X530,2
Residential District 24,02M308,49
Residential District 24,14K586,28
Residential District 24,03M541,203
Residential District 24,02M427,37
Residential District 24,02M542,49
Residential District 24,02M392,57
Residential District 24,04M435,235
Residential District 24,02M280,24
Residential District 24,02M459,38
Residential District 24,02M439,136
Residential District 24,01M509,7
Residential District 24,26Q435,37
Residential District 24,24Q585,3395
Residential District 24,29Q492,16
Residential District 24,17K590,16
Residential District 24,23K647,2
Residential District 24,28Q167,892
Residential District 24,12X248,11
Residential District 24,24Q520,843
Residential District 24,22K405,34
Residential District 24,08X312,6
Residential District 24,15K684,69
Residential District 24,02M418,217
Residential District 24,12X242,1
Residential District 24,07X473,1
Residential District 24,19K583,13
Residential District 24,02M432,15
Residential District 24,02M520,7
Residential District 24,02M412,81
Residential District 24,02M414,129
Residential District 24,02M376,111
Residential District 24,16K765,8
Residential District 24,02M543,58
Residential District 24,31R440,2
Residential District 24,01M539,465
Residential District 24,20K445,7
Residential District 24,30Q555,121
Residential District 24,24Q455,655
Residential District 24,01M292,8
Residential District 24,22K611,2
Residential District 24,14K474,65
Residential District 24,02M298,98
Residential District 24,24Q296,250
Residential District 24,12X388,6
Residential District 24,04M495,26
Residential District 24,15K464,1
Residential District 24,29Q259,2
Residential District 24,17K122,20
Residential District 24,19K507,34
Residential District 24,31R445,2
Residential District 24,29Q283,1
Residential District 24,02M408,32
Residential District 24,28Q310,18
Residential District 24,28Q680,131
Residential District 24,27Q302,28
Residential District 24,25Q241,194
Residential District 24,28Q687,1435
Residential District 24,26Q566,24
Residential District 24,29Q248,9
Residential District 24,25Q252,138
Residential District 24,24Q600,1430
Residential District 24,02M422,3
Residential District 24,08X293,2
Residential District 24,02M531,11
Residential District 24,02M580,17
Residential District 24,27Q475,81
Residential District 24,10X141,1
Residential District 24,25Q670,2
Residential District 24,24Q560,928
Residential District 24,27Q308,78
Residential District 24,27Q351,2
Residential District 24,27Q324,1
Residential District 24,27Q323,82
Residential District 24,19K683,2
Residential District 24,17K531,2
Residential District 24,08X559,1
Residential District 24,02M413,32
Residential District 24,13K419,15
Residential District 24,17K543,7
Residential District 24,15K463,1
Residential District 24,07X221,2
Residential District 24,03M859,6
Residential District 24,19K422,2
Residential District 24,31R605,942
Residential District 24,02M139,37
Residential District 24,02M475,1504
Residential District 24,15K667,2
Residential District 24,31R460,2
Residential District 24,02M519,41
Residential District 24,23K697,1
Residential District 24,32K552,79
Residential District 24,15K497,6
Residential District 24,10X445,1292
Residential District 24,16K688,18
Residential District 24,32K168,94
Residential District 24,32K549,35
Residential District 24,12X478,2
Residential District 24,02M260,39
Residential District 24,03M403,11
Residential District 24,02M399,13
Residential District 24,14K478,126
Residential District 24,17K528,2
Residential District 24,02M600,71
Residential District 24,10X237,2
Residential District 24,03M299,2
Residential District 24,12X521,1
Residential District 24,07X551,1
Residential District 24,19K764,26
Residential District 24,02M135,7
Residential District 24,03M402,8
Residential District 24,13K483,20
Residential District 24,14K454,101
Residential District 24,28Q620,462
Residential District 24,05M670,2
Residential District 24,25Q525,1309
Residential District 24,19K615,53
Residential District 24,02M533,38
Residential District 24,02M500,7
Residential District 24,07X495,2
Residential District 24,01M448,44
Residential District 24,18K642,2
Residential District 24,02M305,23
Residential District 24,02M507,82
Residential District 24,13K527,2
Residential District 24,02M282,11
Residential District 24,02M551,13
Residential District 24,09X241,1
Residential District 24,20K609,1
Residential District 24,03M307,8
Residential District 24,13K350,2
Residential District 24,05M369,11
Residential District 24,02M316,3
Residential District 24,02M300,27
Residential District 24,02M449,39
Residential District 24,25Q240,268
Residential District 24,19K660,22
Residential District 24,03M415,9
Residential District 24,06M348,1
Residential District 24,10X243,1
Residential District 24,08X558,1
Residential District 24,30Q445,692
Residential District 24,21K620,2
Residential District 24,14K558,119
Residential District 24,14K561,141
Residential District 24,12X684,1
Residential District 24,08X282,2
Residential District 24,19K510,12
Residential District 24,25Q285,36
Residential District 24,28Q284,30
Residential District 24,04M610,8
Residential District 24,30Q286,90
Residential District 24,28Q896,42
Residential District 24,14K614,24
Residential District 24,09X568,1
Residential District 25,02M047,2
Residential District 25,06M540,2
Residential District 25,30Q301,86
Residential District 25,32K403,2
Residential District 25,17K751,2
Residential District 25,09X365,2
Residential District 25,11X270,2
Residential District 25,02M546,21
Residential District 25,19K404,3
Residential District 25,30Q575,69
Residential District 25,24Q264,64
Residential District 25,19K618,7
Residential District 25,27Q309,6
Residential District 25,32K554,1
Residential District 25,08X376,1
Residential District 25,08X367,20
Residential District 25,02M630,34
Residential District 25,27Q400,9
Residential District 25,14K610,3
Residential District 25,24Q610,161
Residential District 25,30Q580,319
Residential District 25,01M696,47
Residential District 25,24Q299,235
Residential District 25,02M411,68
Residential District 25,26Q495,1785
Residential District 25,03M479,41
Residential District 25,13K595,2
Residential District 25,10X434,2
Residential District 25,13K670,2
Residential District 25,29Q313,23
Residential District 25,26Q415,1264
Residential District 25,10X264,2
Residential District 25,08X432,1
Residential District 25,12X479,1
Residential District 25,09X260,6
Residential District 25,08X561,1
Residential District 25,07X522,2
Residential District 25,12X511,1
Residential District 25,11X249,2
Residential District 25,09X413,6
Residential District 25,11X418,2
Residential District 25,09X412,2
Residential District 25,12X267,2
Residential District 25,08X349,2
Residential District 25,08X269,2
Residential District 25,17K547,2
Residential District 25,15K448,2
Residential District 25,13K412,3
Residential District 25,16K498,12
Residential District 25,15K656,3
Residential District 25,17K745,2
Residential District 25,19K639,1
Residential District 25,14K449,735
Residential District 25,17K548,2
Residential District 25,13K430,1021
Residential District 25,18K567,2
Residential District 25,02M393,4
Residential District 25,26Q315,38
Residential District 25,31R047,1
Residential District 25,29Q326,1
Residential District 25,07X548,2
Residential District 25,10X442,2
Residential District 25,04M555,24
Residential District 25,27Q262,6
Residential District 25,02M615,9
Residential District 25,06M293,6
Residential District 25,13K674,3
Residential District 25,24Q293,76
Residential District 25,11X288,2
Residential District 25,05M362,14
Residential District 25,18K629,2
Residential District 25,09X329,1
Residential District 25,09X231,1
Residential District 25,29Q327,2
Residential District 25,19K409,2
Residential District 25,01M450,6
Residential District 25,14K477,1
Residential District 25,25Q281,217
Residential District 25,21K525,1
Residential District 25,02M416,73
Residential District 25,30Q258,43
Residential District 25,27Q334,7
Residential District 25,27Q314,1
Residential District 25,02M294,3
Residential District 25,29Q265,10
Residential District 25,12X251,1
Residential District 25,02M303,2
Residential District 25,25Q460,217
Residential District 25,25Q263,126
Residential District 25,02M288,5
Residential District 25,10X438,2
Residential District 25,28Q440,690
Residential District 25,26Q430,2235
Residential District 25,03M417,2
Residential District 25,30Q501,137
Residential District 25,27Q260,2
Residential District 25,29Q272,12
Residential District 25,13K605,3
Residential District 25,08X452,1
Residential District 25,02M374,3
Residential District 25,24Q485,14
Residential District 25,07X259,2
Residential District 25,11X455,2
Residential District 25,02M534,4
Residential District 25,04M680,1
Residential District 25,24Q550,183
Residential District 25,19K504,2
Residential District 25,28Q328,9
Residential District 25,27Q650,41
Residential District 25,11X544,2
Residential District 25,02M545,34
Residential District 25,10X565,2
Residential District 25,02M400,3
Residential District 25,06M468,2
Residential District 25,02M420,13
Residential District 25,03M492,8
Residential District 25,28Q690,18
Residential District 25,06M467,6
Residential District 25,05M692,897
Residential District 25,06M463,2
Residential District 25,18K633,9
Residential District 25,10X433,1
Residential District 25,09X543,2
Residential District 25,17K537,2
Residential District 25,10X696,734
Residential District 25,24Q267,13
Residential District 25,03M494,6
Residential District 25,11X275,2
Residential District 25,02M489,12
Residential District 25,02M296,3
Residential District 25,11X509,1
Residential District 25,21K348,2
Residential District 25,20K485,2
Residential District 25,12X550,1
Residential District 25,28Q505,129
Residential District 25,28Q325,33
Residential District 25,29Q498,10
Residential District 25,30Q502,22
Residential District 25,02M407,2
Residential District 25,29Q243,11
Residential District 25,07X334,2
Residential District 25,24Q530,24
Residential District 25,02M438,2
Residential District 25,24Q236,34
Residential District 25,18K563,2
Residential District 25,28Q350,47
Residential District 25,27Q480,45
Residential District 25,25Q425,581
Residential District 25,15K462,3
Residential District 25,14K071,1
Residential District 25,21K468,1
Residential District 25,10X374,3
Residential District 25,18K569,1
Residential District 25,02M425,2
Residential District 25,22K535,2
Residential District 25,21K559,1
Residential District 25,30Q450,52
Residential District 25,02M308,7
Residential District 25,03M541,25
Residential District 25,02M427,2
Residential District 25,02M542,2
Residential District 25,02M392,3
Residential District 25,04M435,42
Residential District 25,02M280,2
Residential District 25,02M459,2
Residential District 25,02M439,13
Residential District 25,01M509,3
Residential District 25,26Q435,44
Residential District 25,24Q585,194
Residential District 25,29Q492,11
Residential District 25,17K590,2
Residential District 25,28Q167,72
Residential District 25,24Q520,38
Residential District 25,22K405,8
Residential District 25,08X312,9
Residential District 25,15K684,3
Residential District 25,02M418,33
Residential District 25,05M304,1
Residential District 25,12X242,1
Residential District 25,19K583,2
Residential District 25,02M412,17
Residential District 25,02M414,15
Residential District 25,02M376,13
Residential District 25,02M543,3
Residential District 25,31R440,2
Residential District 25,01M539,63
Residential District 25,20K445,2
Residential District 25,30Q555,9
Residential District 25,24Q455,72
Residential District 25,01M292,3
Residential District 25,22K611,1
Residential District 25,14K474,2
Residential District 25,02M298,13
Residential District 25,24Q296,13
Residential District 25,12X388,1
Residential District 25,04M495,2
Residential District 25,29Q259,2
Residential District 25,19K507,2
Residential District 25,29Q283,7
Residential District 25,02M408,8
Residential District 25,28Q310,31
Residential District 25,28Q680,118
Residential District 25,27Q302,9
Residential District 25,25Q241,155
Residential District 25,28Q687,1098
Residential District 25,26Q566,31
Residential District 25,29Q248,7
Residential District 25,25Q252,332
Residential District 25,24Q600,64
Residential District 25,02M422,2
Residential District 25,31R600,1
Residential District 25,08X293,2
Residential District 25,02M531,4
Residential District 25,27Q475,17
Residential District 25,25Q670,329
Residential District 25,24Q560,55
Residential District 25,27Q308,16
Residential District 25,27Q351,1
Residential District 25,27Q323,28
Residential District 25,09X404,1
Residential District 25,02M413,8
Residential District 25,08X348,1
Residential District 25,03M859,3
Residential District 25,19K422,1
Residential District 25,31R605,627
Residential District 25,02M139,3
Residential District 25,02M475,1059
Residential District 25,02M519,8
Residential District 25,32K552,2
Residential District 25,15K497,2
Residential District 25,10X445,1123
Residential District 25,16K688,2
Residential District 25,32K168,2
Residential District 25,32K549,2
Residential District 25,12X478,2
Residential District 25,02M260,7
Residential District 25,02M399,3
Residential District 25,02M600,15
Residential District 25,12X521,1
Residential District 25,03M402,2
Residential District 25,13K483,3
Residential District 25,14K454,2
Residential District 25,10X225,2
Residential District 25,28Q620,346
Residential District 25,25Q525,1190
Residential District 25,19K615,7
Residential District 25,02M533,3
Residential District 25,07X495,2
Residential District 25,01M448,7
Residential District 25,02M305,4
Residential District 25,02M507,7
Residential District 25,13K527,2
Residential District 25,02M282,3
Residential District 25,02M551,3
Residential District 25,13K350,2
Residential District 25,02M449,6
Residential District 25,25Q240,162
Residential District 25,19K660,2
Residential District 25,03M291,2
Residential District 25,30Q445,43
Residential District 25,21K620,2
Residential District 25,14K558,3
Residential District 25,14K561,2
Residential District 25,08X282,6
Residential District 25,19K510,2
Residential District 25,25Q285,312
Residential District 25,28Q284,28
Residential District 25,04M610,2
Residential District 25,30Q286,23
Residential District 25,28Q896,36
Residential District 25,14K614,2
Residential District 27,02M047,8
Residential District 27,06M540,19
Residential District 27,13K499,2
Residential District 27,21K410,2
Residential District 27,30Q301,133
Residential District 27,17K382,10
Residential District 27,18K637,13
Residential District 27,32K403,11
Residential District 27,17K751,34
Residential District 27,09X365,2
Residential District 27,11X270,2
Residential District 27,02M546,78
Residential District 27,19K404,59
Residential District 27,30Q575,91
Residential District 27,24Q264,84
Residential District 27,17K408,8
Residential District 27,19K618,172
Residential District 27,27Q309,356
Residential District 27,07X600,2
Residential District 27,32K554,21
Residential District 27,08X376,1
Residential District 27,08X367,2
Residential District 27,02M630,80
Residential District 27,27Q400,185
Residential District 27,14K610,33
Residential District 27,24Q610,286
Residential District 27,30Q580,171
Residential District 27,01M696,79
Residential District 27,24Q299,163
Residential District 27,02M411,140
Residential District 27,26Q495,572
Residential District 27,03M479,83
Residential District 27,13K595,38
Residential District 27,13K670,57
Residential District 27,29Q313,132
Residential District 27,26Q415,639
Residential District 27,16K455,6
Residential District 27,10X264,2
Residential District 27,11X290,2
Residential District 27,11X545,2
Residential District 27,08X432,1
Residential District 27,12X479,1
Residential District 27,09X260,2
Residential District 27,10X351,1
Residential District 27,09X227,1
Residential District 27,07X522,1
Residential District 27,10X213,2
Residential District 27,11X249,2
Residential District 27,10X439,2
Residential District 27,11X418,6
Residential District 27,09X403,2
Residential District 27,12X267,2
Residential District 27,07X527,2
Residential District 27,08X349,2
Residential District 27,09X505,1
Residential District 27,08X269,2
Residential District 27,10X546,1
Residential District 27,17K547,11
Residential District 27,15K448,11
Residential District 27,22K555,28
Residential District 27,23K493,11
Residential District 27,13K412,35
Residential District 27,18K566,11
Residential District 27,16K498,95
Residential District 27,15K656,50
Residential District 27,17K745,17
Residential District 27,13K439,14
Residential District 27,19K639,130
Residential District 27,14K449,666
Residential District 27,14K488,37
Residential District 27,17K548,25
Residential District 27,21K690,2
Residential District 27,13K430,989
Residential District 27,18K567,37
Residential District 27,32K556,15
Residential District 27,02M393,30
Residential District 27,26Q315,80
Residential District 27,31R047,1
Residential District 27,29Q326,47
Residential District 27,07X548,2
Residential District 27,04M555,61
Residential District 27,27Q262,712
Residential District 27,02M615,36
Residential District 27,06M293,12
Residential District 27,13K674,80
Residential District 27,24Q293,62
Residential District 27,17K600,28
Residential District 27,15K519,16
Residential District 27,11X288,2
Residential District 27,05M362,38
Residential District 27,06M346,2
Residential District 27,07X427,1
Residential District 27,09X327,1
Residential District 27,18K629,25
Residential District 27,31R450,2
Residential District 27,19K659,104
Residential District 27,15K429,13
Residential District 27,13K265,2
Residential District 27,09X329,1
Residential District 27,32K545,8
Residential District 27,23K644,15
Residential District 27,29Q327,47
Residential District 27,05M148,1
Residential District 27,19K409,15
Residential District 27,01M450,31
Residential District 27,14K477,15
Residential District 27,25Q281,18
Residential District 27,21K525,17
Residential District 27,14K685,1
Residential District 27,02M416,116
Residential District 27,30Q258,96
Residential District 27,27Q334,426
Residential District 27,27Q314,348
Residential District 27,02M294,47
Residential District 27,29Q265,98
Residential District 27,21K572,2
Residential District 27,19K502,32
Residential District 27,02M303,2
Residential District 27,25Q460,102
Residential District 27,25Q263,16
Residential District 27,02M288,68
Residential District 27,10X437,2
Residential District 27,10X438,2
Residential District 27,28Q440,1221
Residential District 27,20K490,17
Residential District 27,26Q430,880
Residential District 27,03M417,6
Residential District 27,30Q501,127
Residential District 27,20K505,2
Residential District 27,05M499,12
Residential District 27,03M860,1
Residential District 27,09X517,2
Residential District 27,27Q260,140
Residential District 27,23K514,10
Residential District 27,29Q272,116
Residential District 27,13K605,54
Residential District 27,13K594,11
Residential District 27,02M374,16
Residential District 27,06M552,3
Residential District 27,24Q485,105
Residential District 27,07X259,2
Residential District 27,11X455,2
Residential District 27,02M534,30
Residential District 27,07X670,2
Residential District 27,04M680,1
Residential District 27,24Q550,237
Residential District 27,19K504,30
Residential District 27,28Q328,66
Residential District 27,27Q650,920
Residential District 27,11X544,2
Residential District 27,02M545,39
Residential District 27,10X565,1
Residential District 27,02M400,24
Residential District 27,06M468,9
Residential District 27,02M420,141
Residential District 27,18K617,12
Residential District 27,03M492,33
Residential District 27,28Q690,201
Residential District 27,06M467,21
Residential District 27,05M692,784
Residential District 27,06M463,2
Residential District 27,18K633,76
Residential District 27,17K546,23
Residential District 27,17K539,9
Residential District 27,10X433,1
Residential District 27,09X543,2
Residential District 27,17K537,10
Residential District 27,10X696,591
Residential District 27,24Q267,20
Residential District 27,03M494,37
Residential District 27,11X275,2
Residential District 27,02M489,63
Residential District 27,02M296,9
Residential District 27,11X509,1
Residential District 27,21K348,15
Residential District 27,20K485,11
Residential District 27,28Q505,831
Residential District 27,28Q325,167
Residential District 27,02M437,18
Residential District 27,29Q498,66
Residential District 27,02M605,10
Residential District 27,10X368,2
Residential District 27,30Q502,71
Residential District 27,02M407,8
Residential District 27,29Q243,75
Residential District 27,24Q530,44
Residential District 27,21K337,2
Residential District 27,17K524,2
Residential District 27,02M438,2
Residential District 27,24Q236,45
Residential District 27,10X342,1
Residential District 27,06M211,11
Residential District 27,18K563,23
Residential District 27,02M529,7
Residential District 27,28Q350,395
Residential District 27,22K425,13
Residential District 27,27Q480,870
Residential District 27,25Q425,279
Residential District 27,21K540,26
Residential District 27,15K462,62
Residential District 27,14K071,1
Residential District 27,15K592,2
Residential District 27,21K468,15
Residential District 27,10X374,3
Residential District 27,18K569,1
Residential District 27,02M419,7
Residential District 27,02M425,10
Residential District 27,22K535,140
Residential District 27,21K559,11
Residential District 27,02M655,2
Residential District 27,30Q450,72
Residential District 27,08X530,2
Residential District 27,02M308,29
Residential District 27,14K586,2
Residential District 27,03M541,63
Residential District 27,02M427,7
Residential District 27,02M542,2
Residential District 27,02M392,37
Residential District 27,04M435,65
Residential District 27,02M280,15
Residential District 27,02M459,2
Residential District 27,02M439,47
Residential District 27,01M509,8
Residential District 27,26Q435,111
Residential District 27,24Q585,421
Residential District 27,29Q492,63
Residential District 27,17K590,31
Residential District 27,28Q167,666
Residential District 27,12X248,12
Residential District 27,24Q520,52
Residential District 27,22K405,154
Residential District 27,08X312,2
Residential District 27,15K684,74
Residential District 27,02M418,144
Residential District 27,09X297,2
Residential District 27,09X252,2
Residential District 27,12X242,1
Residential District 27,19K583,48
Residential District 27,02M432,11
Residential District 27,02M520,6
Residential District 27,02M412,31
Residential District 27,02M414,55
Residential District 27,02M376,35
Residential District 27,16K765,7
Residential District 27,02M543,32
Residential District 27,09X350,2
Residential District 27,31R440,2
Residential District 27,01M539,126
Residential District 27,20K445,36
Residential District 27,30Q555,2
Residential District 27,24Q455,153
Residential District 27,01M292,9
Residential District 27,22K611,7
Residential District 27,14K474,28
Residential District 27,02M298,67
Residential District 27,24Q296,6
Residential District 27,04M495,6
Residential District 27,15K464,1
Residential District 27,29Q259,23
Residential District 27,17K122,31
Residential District 27,19K507,91
Residential District 27,31R445,2
Residential District 27,29Q283,52
Residential District 27,22K630,2
Residential District 27,02M408,21
Residential District 27,28Q310,70
Residential District 27,28Q680,307
Residential District 27,27Q302,360
Residential District 27,25Q241,33
Residential District 27,28Q687,954
Residential District 27,26Q566,82
Residential District 27,29Q248,86
Residential District 27,25Q252,133
Residential District 27,24Q600,179
Residential District 27,02M422,2
Residential District 27,21K344,11
Residential District 27,31R600,1
Residential District 27,08X293,2
Residential District 27,02M531,10
Residential District 27,02M580,7
Residential District 27,27Q475,714
Residential District 27,25Q670,6
Residential District 27,24Q560,72
Residential District 27,27Q308,1002
Residential District 27,27Q351,223
Residential District 27,27Q324,204
Residential District 27,27Q323,952
Residential District 27,19K683,31
Residential District 27,17K531,1
Residential District 27,02M413,18
Residential District 27,13K419,34
Residential District 27,17K543,13
Residential District 27,15K463,1
Residential District 27,07X221,2
Residential District 27,03M859,10
Residential District 27,19K422,35
Residential District 27,31R605,535
Residential District 27,02M139,11
Residential District 27,02M475,892
Residential District 27,15K667,6
Residential District 27,31R460,2
Residential District 27,02M519,23
Residential District 27,23K697,1
Residential District 27,32K552,18
Residential District 27,15K497,16
Residential District 27,10X445,639
Residential District 27,16K688,9
Residential District 27,32K168,41
Residential District 27,32K549,2
Residential District 27,02M260,18
Residential District 27,06M462,1
Residential District 27,02M399,3
Residential District 27,14K478,41
Residential District 27,17K528,9
Residential District 27,02M600,70
Residential District 27,07X223,1
Residential District 27,10X237,2
Residential District 27,03M299,2
Residential District 27,12X521,1
Residential District 27,19K764,62
Residential District 27,02M135,2
Residential District 27,05M157,2
Residential District 27,13K483,46
Residential District 27,14K454,11
Residential District 27,10X225,1
Residential District 27,28Q620,1262
Residential District 27,05M670,2
Residential District 27,31R455,1
Residential District 27,25Q525,805
Residential District 27,19K615,231
Residential District 27,02M533,16
Residential District 27,02M500,2
Residential District 27,01M448,30
Residential District 27,18K642,10
Residential District 27,02M305,22
Residential District 27,02M507,24
Residential District 27,13K527,2
Residential District 27,02M282,14
Residential District 27,02M551,18
Residential District 27,09X241,1
Residential District 27,20K609,8
Residential District 27,03M307,3
Residential District 27,13K350,15
Residential District 27,05M369,13
Residential District 27,02M316,8
Residential District 27,02M300,7
Residential District 27,02M449,11
Residential District 27,25Q240,19
Residential District 27,18K576,10
Residential District 27,19K660,68
Residential District 27,03M415,6
Residential District 27,03M291,2
Residential District 27,08X558,1
Residential District 27,30Q445,67
Residential District 27,21K620,21
Residential District 27,14K558,51
Residential District 27,14K561,54
Residential District 27,08X282,1
Residential District 27,19K510,29
Residential District 27,25Q285,22
Residential District 27,10X353,2
Residential District 27,28Q284,254
Residential District 27,04M610,6
Residential District 27,30Q286,19
Residential District 27,28Q896,120
Residential District 27,14K614,21
Residential District 28,02M047,2
Residential District 28,06M540,9
Residential District 28,21K410,2
Residential District 28,30Q301,80
Residential District 28,17K382,2
Residential District 28,18K637,2
Residential District 28,32K403,2
Residential District 28,17K751,2
Residential District 28,11X270,2
Residential District 28,02M546,28
Residential District 28,19K404,13
Residential District 28,30Q575,110
Residential District 28,24Q264,72
Residential District 28,19K618,25
Residential District 28,27Q309,15
Residential District 28,07X600,2
Residential District 28,32K554,1
Residential District 28,02M630,49
Residential District 28,11X299,2
Residential District 28,27Q400,103
Residential District 28,14K610,6
Residential District 28,24Q610,209
Residential District 28,30Q580,304
Residential District 28,01M696,74
Residential District 28,24Q299,298
Residential District 28,02M411,102
Residential District 28,26Q495,608
Residential District 28,03M479,92
Residential District 28,13K595,2
Residential District 28,13K670,8
Residential District 28,29Q313,105
Residential District 28,26Q415,645
Residential District 28,10X264,6
Residential District 28,11X290,2
Residential District 28,11X545,2
Residential District 28,09X260,9
Residential District 28,07X522,1
Residential District 28,10X213,2
Residential District 28,10X439,2
Residential District 28,09X413,8
Residential District 28,11X253,2
Residential District 28,11X418,2
Residential District 28,09X412,2
Residential District 28,09X403,1
Residential District 28,12X267,2
Residential District 28,08X349,1
Residential District 28,10X284,2
Residential District 28,11X508,2
Residential District 28,17K547,2
Residential District 28,22K555,2
Residential District 28,23K493,2
Residential District 28,13K412,8
Residential District 28,16K498,17
Residential District 28,15K656,8
Residential District 28,17K745,6
Residential District 28,13K439,2
Residential District 28,19K639,21
Residential District 28,14K449,575
Residential District 28,14K488,10
Residential District 28,17K548,2
Residential District 28,13K430,825
Residential District 28,18K567,2
Residential District 28,32K556,2
Residential District 28,02M393,8
Residential District 28,26Q315,153
Residential District 28,31R047,1
Residential District 28,29Q326,82
Residential District 28,10X442,1
Residential District 28,04M555,33
Residential District 28,27Q262,19
Residential District 28,02M615,11
Residential District 28,06M293,9
Residential District 28,13K674,9
Residential District 28,24Q293,53
Residential District 28,17K600,2
Residential District 28,15K519,2
Residential District 28,11X288,2
Residential District 28,05M362,34
Residential District 28,06M346,2
Residential District 28,18K629,2
Residential District 28,31R450,2
Residential District 28,19K659,7
Residential District 28,10X440,2
Residential District 28,15K429,2
Residential District 28,13K265,2
Residential District 28,32K545,1
Residential District 28,23K644,2
Residential District 28,29Q327,51
Residential District 28,05M148,1
Residential District 28,19K409,2
Residential District 28,01M450,15
Residential District 28,14K477,1
Residential District 28,25Q281,40
Residential District 28,21K525,1
Residential District 28,14K685,1
Residential District 28,02M416,118
Residential District 28,30Q258,101
Residential District 28,27Q334,72
Residential District 28,27Q314,76
Residential District 28,02M294,3
Residential District 28,29Q265,66
Residential District 28,19K502,2
Residential District 28,02M303,2
Residential District 28,25Q460,124
Residential District 28,25Q263,38
Residential District 28,02M288,21
Residential District 28,10X437,2
Residential District 28,28Q440,1446
Residential District 28,20K490,2
Residential District 28,26Q430,993
Residential District 28,03M417,2
Residential District 28,30Q501,161
Residential District 28,20K505,1
Residential District 28,05M499,2
Residential District 28,03M860,1
Residential District 28,27Q260,8
Residential District 28,23K514,1
Residential District 28,29Q272,67
Residential District 28,13K605,3
Residential District 28,08X452,1
Residential District 28,13K594,1
Residential District 28,02M374,15
Residential District 28,24Q485,66
Residential District 28,07X259,2
Residential District 28,11X455,2
Residential District 28,02M534,8
Residential District 28,07X670,2
Residential District 28,04M680,1
Residential District 28,24Q550,155
Residential District 28,19K504,2
Residential District 28,28Q328,82
Residential District 28,27Q650,147
Residential District 28,02M545,18
