district,school,num_applications
Residential District 24,21K410,2
Residential District 24,30Q301,530
Residential District 24,17K382,17
Residential District 24,18K637,17
Residential District 24,32K403,84
Residential District 24,17K751,26
Residential District 24,09X365,2
Residential District 24,11X270,2
Residential District 24,02M546,170
Residential District 24,19K404,12
Residential District 24,30Q575,830
Residential District 24,24Q264,906
Residential District 24,17K408,18
Residential District 24,19K618,95
Residential District 24,27Q309,33
Residential District 24,07X600,14
Residential District 24,32K554,243
Residential District 24,08X367,11
Residential District 24,02M630,217
Residential District 24,11X299,2
Residential District 24,27Q400,26
Residential District 24,24Q610,1451
Residential District 24,30Q580,827
Residential District 24,01M696,194
Residential District 24,24Q299,876
Residential District 24,02M411,350
Residential District 24,26Q495,924
Residential District 24,03M479,345
Residential District 24,13K595,50
Residential District 24,13K670,37
Residential District 24,29Q313,42
Residential District 24,26Q415,526
Residential District 24,16K455,1
Residential District 24,10X264,2
Residential District 24,11X290,2
Residential District 24,08X432,1
Residential District 24,12X479,1
Residential District 24,09X260,9
Residential District 24,09X227,2
Residential District 24,07X522,2
Residential District 24,10X213,2
Residential District 24,12X511,1
Residential District 24,11X249,2
Residential District 24,09X413,2
Residential District 24,11X418,2
Residential District 24,09X412,2
Residential District 24,09X403,1
Residential District 24,09X525,2
Residential District 24,07X527,2
Residential District 24,08X349,1
Residential District 24,09X505,2
Residential District 24,10X284,2
Residential District 24,11X508,2
Residential District 24,17K547,6
Residential District 24,15K448,1
Residential District 24,22K555,13
Residential District 24,23K493,8
Residential District 24,13K412,21
Residential District 24,18K566,2
Residential District 24,16K498,99
Residential District 24,15K656,31
Residential District 24,17K745,7
Residential District 24,13K439,2
Residential District 24,19K639,46
Residential District 24,14K488,65
Residential District 24,17K548,12
Residential District 24,21K690,1
Residential District 24,18K567,6
Residential District 24,32K556,75
Residential District 24,02M393,68
Residential District 24,26Q315,91
Residential District 24,31R047,2
Residential District 24,29Q326,8
Residential District 24,07X548,7
Residential District 24,10X442,2
Residential District 24,04M555,142
Residential District 24,27Q262,23
Residential District 24,02M615,57
Residential District 24,06M293,19
Residential District 24,13K674,24
Residential District 24,24Q293,1064
Residential District 24,17K600,2
Residential District 24,15K519,11
Residential District 24,11X288,6
Residential District 24,05M362,172
Residential District 24,06M346,2
Residential District 24,07X427,1
Residential District 24,09X327,1
Residential District 24,18K629,9
Residential District 24,31R450,9
Residential District 24,19K659,32
Residential District 24,10X440,2
Residential District 24,15K429,22
Residential District 24,13K265,7
Residential District 24,32K545,76
Residential District 24,09X231,2
Residential District 24,23K644,2
Residential District 24,29Q327,2
Residential District 24,05M148,1
Residential District 24,12X271,2
Residential District 24,19K409,2
Residential District 24,01M450,69
Residential District 24,14K477,90
Residential District 24,25Q281,131
Residential District 24,21K525,2
Residential District 24,14K685,14
Residential District 24,02M416,393
Residential District 24,30Q258,676
Residential District 24,27Q334,33
Residential District 24,27Q314,2
Residential District 24,04M372,1
Residential District 24,02M294,63
Residential District 24,29Q265,19
Residential District 24,12X251,2
Residential District 24,19K502,10
Residential District 24,02M303,6
Residential District 24,12X682,1
Residential District 24,25Q460,342
Residential District 24,25Q263,129
Residential District 24,02M288,86
Residential District 24,10X437,2
Residential District 24,10X438,1
Residential District 24,28Q440,2411
Residential District 24,20K490,2
Residential District 24,26Q430,1505
Residential District 24,03M417,29
Residential District 24,30Q501,498
Residential District 24,20K505,2
Residential District 24,05M499,8
Residential District 24,03M860,9
Residential District 24,09X517,2
Residential District 24,27Q260,9
Residential District 24,23K514,2
Residential District 24,31R064,2
Residential District 24,29Q272,28
Residential District 24,13K605,19
Residential District 24,13K594,2
Residential District 24,02M374,40
Residential District 24,06M552,2
Residential District 24,24Q485,626
Residential District 24,07X259,1
Residential District 24,11X455,2
Residential District 24,02M534,31
Residential District 24,04M680,8
Residential District 24,24Q550,1287
Residential District 24,19K504,12
Residential District 24,28Q328,72
Residential District 24,27Q650,258
Residential District 24,11X544,2
Residential District 24,02M545,90
Residential District 24,10X565,2
Residential District 24,02M400,65
Residential District 24,06M468,7
Residential District 24,02M420,344
Residential District 24,18K617,2
Residential District 24,03M492,35
Residential District 24,28Q690,31
Residential District 24,06M467,10
Residential District 24,06M463,2
Residential District 24,18K633,34
Residential District 24,17K546,14
Residential District 24,17K539,2
Residential District 24,10X433,1
Residential District 24,09X543,2
Residential District 24,17K537,1
Residential District 24,24Q267,275
Residential District 24,03M494,32
Residential District 24,11X275,2
Residential District 24,02M489,82
Residential District 24,02M296,37
Residential District 24,21K348,1
Residential District 24,20K485,7
Residential District 24,28Q505,135
Residential District 24,28Q325,55
Residential District 24,07X500,1
Residential District 24,02M437,10
Residential District 24,29Q498,38
Residential District 24,02M605,19
Residential District 24,10X368,1
Residential District 24,30Q502,435
Residential District 24,02M407,31
Residential District 24,29Q243,29
Residential District 24,24Q530,326
Residential District 24,21K337,1
Residential District 24,02M438,18
Residential District 24,24Q236,184
Residential District 24,06M211,16
Residential District 24,18K563,3
Residential District 24,02M529,19
Residential District 24,28Q350,66
Residential District 24,27Q480,139
Residential District 24,25Q425,630
Residential District 24,21K540,10
Residential District 24,15K462,18
Residential District 24,14K071,8
Residential District 24,21K468,2
Residential District 24,10X374,2
Residential District 24,18K569,2
Residential District 24,02M419,3
Residential District 24,21K572,2
Residential District 24,02M425,12
Residential District 24,22K535,16
Residential District 24,21K559,2
Residential District 24,02M655,12
Residential District 24,30Q450,647
Residential District 24,02M308,51
Residential District 24,14K586,11
Residential District 24,03M541,322
Residential District 24,02M427,18
Residential District 24,02M542,38
Residential District 24,02M392,34
Residential District 24,04M435,214
Residential District 24,02M280,38
Residential District 24,02M459,30
Residential District 24,02M439,218
Residential District 24,26Q435,28
Residential District 24,24Q585,3342
Residential District 24,29Q492,16
Residential District 24,17K590,14
Residential District 24,28Q167,595
Residential District 24,12X248,24
Residential District 24,24Q520,977
Residential District 24,22K405,28
Residential District 24,08X312,3
Residential District 24,15K684,60
Residential District 24,02M418,267
Residential District 24,09X297,1
Residential District 24,09X252,2
Residential District 24,05M304,2
Residential District 24,12X242,2
Residential District 24,19K583,11
Residential District 24,02M432,14
Residential District 24,02M520,7
Residential District 24,02M412,49
Residential District 24,02M414,91
Residential District 24,02M376,141
Residential District 24,16K765,2
Residential District 24,02M543,82
Residential District 24,31R440,2
Residential District 24,01M539,465
Residential District 24,20K445,10
Residential District 24,11X513,1
Residential District 24,30Q555,109
Residential District 24,24Q455,603
Residential District 24,01M292,19
Residential District 24,22K611,2
Residential District 24,14K474,70
Residential District 24,02M298,71
Residential District 24,24Q296,205
Residential District 24,12X388,1
Residential District 24,04M495,46
Residential District 24,15K464,2
Residential District 24,29Q259,2
Residential District 24,17K122,12
Residential District 24,11X542,1
Residential District 24,19K507,44
Residential District 24,31R445,2
Residential District 24,29Q283,7
Residential District 24,02M408,42
Residential District 24,28Q310,31
Residential District 24,28Q680,102
Residential District 24,27Q302,34
Residential District 24,25Q241,185
Residential District 24,26Q566,23
Residential District 24,29Q248,6
Residential District 24,25Q252,98
Residential District 24,24Q600,1544
Residential District 24,02M422,2
Residential District 24,31R600,2
Residential District 24,08X293,2
Residential District 24,02M531,20
Residential District 24,02M580,11
Residential District 24,27Q475,88
Residential District 24,25Q670,3
Residential District 24,24Q560,849
Residential District 24,27Q308,90
Residential District 24,27Q351,1
Residential District 24,27Q324,1
Residential District 24,27Q323,106
Residential District 24,19K683,2
Residential District 24,17K531,1
Residential District 24,02M413,69
Residential District 24,13K419,27
Residential District 24,17K543,2
Residential District 24,07X221,2
Residential District 24,03M859,9
Residential District 24,19K422,1
Residential District 24,02M139,15
Residential District 24,15K667,1
Residential District 24,31R460,2
Residential District 24,02M519,52
Residential District 24,23K697,2
Residential District 24,32K552,96
Residential District 24,15K497,2
Residential District 24,16K688,15
Residential District 24,32K168,126
Residential District 24,32K549,47
Residential District 24,12X478,6
Residential District 24,02M260,36
Residential District 24,06M462,2
Residential District 24,31R028,1
Residential District 24,03M403,8
Residential District 24,02M399,6
Residential District 24,14K478,122
Residential District 24,17K528,12
Residential District 24,02M600,119
Residential District 24,07X223,2
Residential District 24,10X237,3
Residential District 24,03M299,2
Residential District 24,12X521,1
Residential District 24,07X551,1
Residential District 24,19K764,29
Residential District 24,02M135,11
Residential District 24,05M157,1
Residential District 24,03M402,7
Residential District 24,13K483,21
Residential District 24,14K454,127
Residential District 24,28Q620,543
Residential District 24,05M670,2
Residential District 24,31R455,2
Residential District 24,25Q525,1381
Residential District 24,19K615,55
Residential District 24,02M533,69
Residential District 24,02M500,15
Residential District 24,07X495,10
Residential District 24,01M448,72
Residential District 24,02M305,21
Residential District 24,02M507,60
Residential District 24,13K527,2
Residential District 24,02M282,40
Residential District 24,02M551,23
Residential District 24,09X241,1
Residential District 24,20K609,7
Residential District 24,03M307,6
Residential District 24,05M369,6
Residential District 24,02M316,2
Residential District 24,02M300,21
Residential District 24,13K350,2
Residential District 24,09X263,2
Residential District 24,02M449,27
Residential District 24,25Q240,238
Residential District 24,18K576,2
Residential District 24,19K660,27
Residential District 24,03M415,16
Residential District 24,06M348,1
Residential District 24,03M291,2
Residential District 24,30Q445,575
Residential District 24,21K620,2
Residential District 24,14K558,105
Residential District 24,14K561,152
Residential District 24,12X684,2
Residential District 24,19K510,9
Residential District 24,25Q285,47
Residential District 24,10X353,2
Residential District 24,28Q284,45
Residential District 24,04M610,8
Residential District 24,30Q286,122
Residential District 24,28Q896,23
Residential District 24,14K614,28
Residential District 24,09X568,1
Residential District 25,02M047,3
Residential District 25,14K610,6
Residential District 25,06M540,6
Residential District 25,21K410,2
Residential District 25,30Q301,106
Residential District 25,17K382,2
Residential District 25,18K637,2
Residential District 25,32K403,2
Residential District 25,17K751,3
Residential District 25,09X365,2
Residential District 25,02M546,25
Residential District 25,19K404,2
Residential District 25,30Q575,95
Residential District 25,24Q264,109
Residential District 25,17K408,2
Residential District 25,19K618,11
Residential District 25,27Q309,11
Residential District 25,07X600,2
Residential District 25,32K554,3
Residential District 25,08X367,19
Residential District 25,02M630,43
Residential District 25,27Q400,14
Residential District 25,24Q610,212
Residential District 25,30Q580,316
Residential District 25,01M696,62
Residential District 25,24Q299,314
Residential District 25,02M411,79
Residential District 25,26Q495,1843
Residential District 25,03M479,81
Residential District 25,13K595,3
Residential District 25,10X434,1
Residential District 25,13K670,3
Residential District 25,29Q313,28
Residential District 25,26Q415,941
Residential District 25,10X264,2
Residential District 25,08X432,1
Residential District 25,12X479,1
Residential District 25,09X260,8
Residential District 25,08X561,2
Residential District 25,07X522,2
Residential District 25,10X213,2
Residential District 25,10X439,2
Residential District 25,09X413,2
Residential District 25,11X418,2
Residential District 25,09X412,2
Residential District 25,07X527,2
Residential District 25,08X349,1
Residential District 25,09X505,2
Residential District 25,10X284,2
Residential District 25,08X269,2
Residential District 25,17K547,2
Residential District 25,13K412,3
Residential District 25,16K498,7
Residential District 25,15K656,7
Residential District 25,17K745,2
Residential District 25,19K639,2
Residential District 25,14K488,3
Residential District 25,18K567,2
Residential District 25,02M393,7
Residential District 25,26Q315,44
Residential District 25,29Q326,11
Residential District 25,07X548,2
Residential District 25,04M555,20
Residential District 25,27Q262,7
Residential District 25,02M615,8
Residential District 25,06M293,4
Residential District 25,13K674,3
Residential District 25,24Q293,61
Residential District 25,17K600,2
Residential District 25,11X288,2
Residential District 25,05M362,63
Residential District 25,18K629,3
Residential District 25,31R450,2
Residential District 25,19K659,2
Residential District 25,10X440,2
Residential District 25,15K429,3
Residential District 25,13K265,2
Residential District 25,09X231,2
Residential District 25,23K644,2
Residential District 25,29Q327,2
Residential District 25,19K409,2
Residential District 25,01M450,3
Residential District 25,14K477,2
Residential District 25,25Q281,404
Residential District 25,21K525,2
Residential District 25,14K685,2
Residential District 25,02M416,101
Residential District 25,30Q258,86
Residential District 25,27Q334,7
Residential District 25,27Q314,2
Residential District 25,02M294,2
Residential District 25,29Q265,6
Residential District 25,12X251,2
Residential District 25,19K502,6
Residential District 25,02M303,2
Residential District 25,12X682,1
Residential District 25,25Q460,285
Residential District 25,25Q263,139
Residential District 25,02M288,12
Residential District 25,10X437,2
Residential District 25,28Q440,674
Residential District 25,20K490,2
Residential District 25,26Q430,2183
Residential District 25,03M417,3
Residential District 25,30Q501,168
Residential District 25,05M499,3
Residential District 25,27Q260,2
Residential District 25,29Q272,7
Residential District 25,13K605,3
Residential District 25,08X452,2
Residential District 25,13K594,2
Residential District 25,02M374,4
Residential District 25,24Q485,13
Residential District 25,07X259,1
Residential District 25,11X455,13
Residential District 25,02M534,4
Residential District 25,04M680,2
Residential District 25,24Q550,214
Residential District 25,28Q328,39
Residential District 25,27Q650,61
Residential District 25,11X544,2
Residential District 25,02M545,22
Residential District 25,10X565,2
Residential District 25,02M400,4
Residential District 25,06M468,2
Residential District 25,02M420,24
Residential District 25,03M492,8
Residential District 25,28Q690,10
Residential District 25,06M467,3
Residential District 25,18K633,3
Residential District 25,17K546,2
Residential District 25,17K539,2
Residential District 25,09X543,2
Residential District 25,17K537,1
Residential District 25,24Q267,21
Residential District 25,03M494,3
Residential District 25,11X275,2
Residential District 25,02M489,10
Residential District 25,02M296,3
Residential District 25,12X550,1
Residential District 25,28Q505,92
Residential District 25,28Q325,18
Residential District 25,02M437,3
Residential District 25,29Q498,14
Residential District 25,10X368,1
Residential District 25,30Q502,21
Residential District 25,02M407,3
Residential District 25,29Q243,12
Residential District 25,24Q530,26
Residential District 25,02M438,2
Residential District 25,24Q236,9
Residential District 25,10X342,3
Residential District 25,06M211,2
Residential District 25,02M529,2
Residential District 25,28Q350,30
Residential District 25,22K425,2
Residential District 25,27Q480,38
Residential District 25,25Q425,544
Residential District 25,21K540,2
Residential District 25,15K462,2
Residential District 25,21K468,2
Residential District 25,10X374,2
Residential District 25,22K535,12
Residential District 25,02M655,2
Residential District 25,30Q450,60
Residential District 25,08X530,1
Residential District 25,02M308,4
Residential District 25,03M541,72
Residential District 25,02M427,2
Residential District 25,02M542,2
Residential District 25,02M392,3
Residential District 25,04M435,39
Residential District 25,02M280,5
Residential District 25,02M459,3
Residential District 25,02M439,24
Residential District 25,26Q435,33
Residential District 25,24Q585,158
Residential District 25,29Q492,7
Residential District 25,17K590,2
Residential District 25,28Q167,39
Residential District 25,12X248,1
Residential District 25,24Q520,50
Residential District 25,22K405,7
Residential District 25,08X312,6
Residential District 25,15K684,6
Residential District 25,02M418,46
Residential District 25,12X242,2
Residential District 25,02M432,2
Residential District 25,02M412,17
Residential District 25,02M414,8
Residential District 25,02M376,10
Residential District 25,02M543,4
Residential District 25,31R440,2
Residential District 25,01M539,79
Residential District 25,30Q555,6
Residential District 25,24Q455,76
Residential District 25,14K474,2
Residential District 25,02M298,4
Residential District 25,24Q296,1
Residential District 25,12X388,1
Residential District 25,04M495,6
Residential District 25,29Q259,2
Residential District 25,17K122,2
Residential District 25,19K507,2
Residential District 25,31R445,2
Residential District 25,29Q283,1
Residential District 25,02M408,19
Residential District 25,28Q310,19
Residential District 25,28Q680,108
Residential District 25,27Q302,7
Residential District 25,25Q241,148
Residential District 25,26Q566,15
Residential District 25,29Q248,3
Residential District 25,25Q252,267
Residential District 25,24Q600,94
Residential District 25,02M422,2
Residential District 25,31R600,2
Residential District 25,08X293,2
Residential District 25,02M531,6
Residential District 25,27Q475,14
Residential District 25,25Q670,442
Residential District 25,24Q560,40
Residential District 25,27Q308,6
Residential District 25,27Q324,1
Residential District 25,27Q323,44
Residential District 25,19K683,2
Residential District 25,02M413,9
Residential District 25,13K419,3
Residential District 25,17K543,2
Residential District 25,07X221,2
Residential District 25,03M859,3
Residential District 25,02M139,3
Residential District 25,31R460,2
Residential District 25,02M519,21
Residential District 25,23K697,2
Residential District 25,32K552,1
Residential District 25,15K497,2
Residential District 25,32K168,2
Residential District 25,12X478,2
Residential District 25,02M260,6
Residential District 25,14K478,7
Residential District 25,02M600,16
Residential District 25,07X223,2
Residential District 25,10X237,2
Residential District 25,19K764,2
Residential District 25,02M135,3
Residential District 25,13K483,3
Residential District 25,14K454,2
Residential District 25,28Q620,333
Residential District 25,31R455,2
Residential District 25,25Q525,1233
Residential District 25,19K615,10
Residential District 25,02M533,3
Residential District 25,02M500,3
Residential District 25,07X495,2
Residential District 25,01M448,2
Residential District 25,02M305,4
Residential District 25,02M507,3
Residential District 25,13K527,2
Residential District 25,02M282,3
Residential District 25,02M551,2
Residential District 25,05M369,3
Residential District 25,02M316,2
Residential District 25,02M300,3
Residential District 25,13K350,2
Residential District 25,02M449,3
Residential District 25,25Q240,189
Residential District 25,18K576,2
Residential District 25,19K660,2
Residential District 25,03M415,6
Residential District 25,03M291,2
Residential District 25,08X558,2
Residential District 25,30Q445,46
Residential District 25,21K620,2
Residential District 25,14K558,3
Residential District 25,14K561,7
Residential District 25,12X684,2
Residential District 25,19K510,2
Residential District 25,25Q285,373
Residential District 25,28Q284,58
Residential District 25,04M610,3
Residential District 25,30Q286,21
Residential District 25,28Q896,26
Residential District 26,02M047,3
Residential District 26,14K610,3
Residential District 26,06M540,4
Residential District 26,30Q301,42
Residential District 26,17K382,2
Residential District 26,18K637,2
Residential District 26,32K403,2
Residential District 26,17K751,3
Residential District 26,11X270,2
Residential District 26,02M546,6
Residential District 26,19K404,2
Residential District 26,30Q575,35
Residential District 26,24Q264,20
Residential District 26,17K408,2
Residential District 26,19K618,3
Residential District 26,27Q309,9
Residential District 26,32K554,3
Residential District 26,08X367,3
Residential District 26,02M630,36
Residential District 26,27Q400,13
Residential District 26,24Q610,64
Residential District 26,30Q580,161
Residential District 26,01M696,41
Residential District 26,24Q299,202
Residential District 26,02M411,40
Residential District 26,26Q495,1238
Residential District 26,03M479,60
Residential District 26,13K595,3
Residential District 26,13K670,3
Residential District 26,29Q313,56
Residential District 26,26Q415,1177
Residential District 26,10X264,2
Residential District 26,11X290,2
Residential District 26,11X545,2
Residential District 26,09X260,3
Residential District 26,08X561,1
Residential District 26,12X511,1
Residential District 26,11X249,2
Residential District 26,10X439,2
Residential District 26,09X413,2
Residential District 26,11X418,2
Residential District 26,09X412,2
Residential District 26,12X267,2
Residential District 26,10X284,2
Residential District 26,22K555,2
Residential District 26,23K493,2
Residential District 26,13K412,3
Residential District 26,18K566,2
Residential District 26,16K498,3
Residential District 26,15K656,3
Residential District 26,19K639,1
Residential District 26,14K488,3
Residential District 26,02M393,3
Residential District 26,26Q315,100
Residential District 26,29Q326,23
Residential District 26,07X548,2
Residential District 26,04M555,9
Residential District 26,27Q262,1
Residential District 26,02M615,3
Residential District 26,06M293,4
Residential District 26,13K674,3
Residential District 26,24Q293,9
Residential District 26,11X288,2
Residential District 26,05M362,34
Residential District 26,06M346,2
Residential District 26,18K629,2
Residential District 26,31R450,2
Residential District 26,19K659,2
Residential District 26,15K429,3
Residential District 26,13K265,2
Residential District 26,29Q327,2
Residential District 26,01M450,3
Residential District 26,14K477,2
Residential District 26,25Q281,30
Residential District 26,02M416,59
Residential District 26,30Q258,7
Residential District 26,27Q334,2
Residential District 26,02M294,2
Residential District 26,29Q265,10
Residential District 26,25Q460,41
Residential District 26,25Q263,15
Residential District 26,02M288,3
Residential District 26,28Q440,252
Residential District 26,20K490,2
Residential District 26,26Q430,1702
Residential District 26,03M417,3
Residential District 26,30Q501,104
Residential District 26,05M499,3
Residential District 26,27Q260,2
Residential District 26,29Q272,6
Residential District 26,13K605,3
Residential District 26,02M374,3
Residential District 26,24Q485,8
Residential District 26,11X455,2
Residential District 26,02M534,4
Residential District 26,24Q550,43
Residential District 26,28Q328,25
Residential District 26,27Q650,26
Residential District 26,11X544,2
Residential District 26,02M545,15
Residential District 26,02M400,4
Residential District 26,02M420,8
Residential District 26,03M492,4
Residential District 26,28Q690,8
Residential District 26,06M467,3
Residential District 26,18K633,3
Residential District 26,17K539,2
Residential District 26,10X433,1
Residential District 26,24Q267,1
Residential District 26,03M494,3
Residential District 26,11X275,2
Residential District 26,02M489,2
Residential District 26,28Q505,91
Residential District 26,28Q325,27
Residential District 26,29Q498,31
Residential District 26,02M605,3
Residential District 26,30Q502,1
Residential District 26,02M407,3
Residential District 26,29Q243,15
Residential District 26,24Q530,2
Residential District 26,24Q236,2
Residential District 26,06M211,2
Residential District 26,02M529,2
Residential District 26,28Q350,52
Residential District 26,27Q480,21
Residential District 26,25Q425,122
Residential District 26,21K540,2
Residential District 26,15K462,2
Residential District 26,14K071,2
Residential District 26,21K468,2
Residential District 26,02M425,3
Residential District 26,22K535,2
Residential District 26,21K559,2
Residential District 26,30Q450,13
Residential District 26,02M308,3
Residential District 26,03M541,45
Residential District 26,02M542,2
Residential District 26,02M392,3
Residential District 26,04M435,21
Residential District 26,02M280,4
Residential District 26,02M439,17
Residential District 26,26Q435,136
Residential District 26,24Q585,36
Residential District 26,29Q492,41
Residential District 26,17K590,2
Residential District 26,28Q167,13
Residential District 26,24Q520,12
Residential District 26,22K405,3
Residential District 26,02M418,32
Residential District 26,02M432,2
Residential District 26,02M412,12
Residential District 26,02M414,3
Residential District 26,02M376,16
Residential District 26,02M543,4
Residential District 26,31R440,2
Residential District 26,01M539,57
Residential District 26,20K445,3
Residential District 26,30Q555,1
Residential District 26,24Q455,15
Residential District 26,01M292,4
Residential District 26,14K474,2
Residential District 26,02M298,7
Residential District 26,04M495,3
Residential District 26,29Q259,2
Residential District 26,08X320,1
Residential District 26,19K507,2
Residential District 26,29Q283,1
Residential District 26,02M408,12
Residential District 26,28Q310,14
Residential District 26,28Q680,80
Residential District 26,27Q302,7
Residential District 26,25Q241,20
Residential District 26,26Q566,171
Residential District 26,29Q248,8
Residential District 26,25Q252,82
Residential District 26,24Q600,27
Residential District 26,02M531,6
Residential District 26,27Q475,2
Residential District 26,25Q670,3
Residential District 26,24Q560,8
Residential District 26,27Q308,11
Residential District 26,27Q323,21
Residential District 26,02M413,4
Residential District 26,17K543,2
Residential District 26,03M859,6
Residential District 26,02M519,12
Residential District 26,32K552,1
Residential District 26,16K688,1
Residential District 26,32K168,2
Residential District 26,02M260,4
Residential District 26,06M462,2
Residential District 26,02M600,8
Residential District 26,10X237,2
Residential District 26,02M135,3
Residential District 26,13K483,3
Residential District 26,28Q620,358
Residential District 26,25Q525,951
Residential District 26,19K615,2
Residential District 26,02M533,3
Residential District 26,01M448,1
Residential District 26,02M305,3
Residential District 26,02M507,3
Residential District 26,02M282,3
Residential District 26,02M551,2
Residential District 26,03M307,2
Residential District 26,02M316,2
Residential District 26,25Q240,19
Residential District 26,19K660,2
Residential District 26,03M415,3
Residential District 26,03M291,2
Residential District 26,30Q445,10
Residential District 26,14K558,3
Residential District 26,08X282,1
Residential District 26,19K510,2
Residential District 26,25Q285,103
Residential District 26,28Q284,71
Residential District 26,04M610,3
Residential District 26,30Q286,12
Residential District 26,28Q896,25
Residential District 27,02M047,13
Residential District 27,14K610,38
Residential District 27,06M540,14
Residential District 27,21K410,11
Residential District 27,30Q301,111
Residential District 27,17K382,16
Residential District 27,18K637,34
Residential District 27,32K403,20
Residential District 27,17K751,40
Residential District 27,09X365,2
Residential District 27,11X270,2
Residential District 27,02M546,72
Residential District 27,19K404,50
Residential District 27,30Q575,104
Residential District 27,24Q264,74
Residential District 27,17K408,17
Residential District 27,19K618,173
Residential District 27,27Q309,389
Residential District 27,32K554,61
Residential District 27,08X367,3
Residential District 27,02M630,107
Residential District 27,11X299,2
Residential District 27,27Q400,189
Residential District 27,24Q610,296
Residential District 27,30Q580,190
Residential District 27,01M696,96
Residential District 27,24Q299,280
Residential District 27,02M411,137
Residential District 27,26Q495,490
Residential District 27,03M479,143
Residential District 27,13K595,70
Residential District 27,13K670,65
Residential District 27,29Q313,107
Residential District 27,26Q415,406
Residential District 27,16K455,7
Residential District 27,10X264,2
Residential District 27,11X290,2
Residential District 27,11X545,1
Residential District 27,09X260,6
Residential District 27,09X227,2
Residential District 27,08X561,1
Residential District 27,09X324,2
Residential District 27,10X213,2
Residential District 27,11X249,2
Residential District 27,09X413,2
Residential District 27,11X253,2
Residential District 27,11X418,2
Residential District 27,09X412,1
Residential District 27,12X267,2
Residential District 27,09X525,2
Residential District 27,07X527,2
Residential District 27,08X349,1
Residential District 27,09X505,2
Residential District 27,10X284,2
Residential District 27,08X269,2
Residential District 27,10X546,2
Residential District 27,11X508,1
Residential District 27,17K547,12
Residential District 27,15K448,8
Residential District 27,22K555,36
Residential District 27,23K493,19
Residential District 27,13K412,37
Residential District 27,18K566,9
Residential District 27,16K498,89
Residential District 27,15K656,78
Residential District 27,17K745,16
Residential District 27,13K439,16
Residential District 27,19K639,129
Residential District 27,14K488,35
Residential District 27,17K548,20
Residential District 27,21K690,8
Residential District 27,18K567,18
Residential District 27,32K556,13
Residential District 27,02M393,34
Residential District 27,26Q315,123
Residential District 27,31R047,1
Residential District 27,29Q326,65
Residential District 27,07X548,2
Residential District 27,10X442,2
Residential District 27,04M555,49
Residential District 27,27Q262,643
Residential District 27,02M615,39
Residential District 27,06M293,16
Residential District 27,13K674,56
Residential District 27,24Q293,65
Residential District 27,17K600,31
Residential District 27,15K519,29
Residential District 27,11X288,2
Residential District 27,05M362,78
Residential District 27,06M346,2
Residential District 27,09X327,1
Residential District 27,18K629,13
Residential District 27,31R450,2
Residential District 27,19K659,108
Residential District 27,10X440,2
Residential District 27,15K429,34
Residential District 27,13K265,10
Residential District 27,09X329,2
Residential District 27,32K545,13
Residential District 27,23K644,11
Residential District 27,29Q327,42
Residential District 27,19K409,14
Residential District 27,01M450,28
Residential District 27,14K477,34
Residential District 27,25Q281,35
Residential District 27,21K525,17
Residential District 27,14K685,2
Residential District 27,02M416,135
Residential District 27,30Q258,76
Residential District 27,27Q334,538
Residential District 27,27Q314,258
Residential District 27,04M372,1
Residential District 27,02M294,32
Residential District 27,29Q265,101
Residential District 27,12X251,2
Residential District 27,19K502,33
Residential District 27,02M303,2
Residential District 27,25Q460,65
Residential District 27,25Q263,20
Residential District 27,02M288,29
Residential District 27,10X437,2
Residential District 27,28Q440,991
Residential District 27,20K490,19
Residential District 27,26Q430,661
Residential District 27,03M417,11
Residential District 27,30Q501,186
Residential District 27,20K505,2
Residential District 27,05M499,18
Residential District 27,03M860,2
Residential District 27,27Q260,134
Residential District 27,23K514,9
Residential District 27,29Q272,100
Residential District 27,13K605,28
Residential District 27,08X452,2
Residential District 27,13K594,13
Residential District 27,02M374,22
Residential District 27,24Q485,90
Residential District 27,11X455,6
Residential District 27,02M534,20
Residential District 27,07X670,2
Residential District 27,08X405,2
Residential District 27,04M680,2
Residential District 27,24Q550,201
Residential District 27,19K504,28
Residential District 27,28Q328,148
Residential District 27,27Q650,1324
Residential District 27,11X544,10
Residential District 27,02M545,37
Residential District 27,10X565,2
Residential District 27,02M400,24
Residential District 27,06M468,7
Residential District 27,02M420,131
Residential District 27,18K617,12
Residential District 27,03M492,22
Residential District 27,28Q690,161
Residential District 27,06M467,11
Residential District 27,06M463,2
Residential District 27,18K633,83
Residential District 27,17K546,32
Residential District 27,17K539,2
Residential District 27,10X433,1
Residential District 27,17K537,12
Residential District 27,24Q267,13
Residential District 27,03M494,18
Residential District 27,11X275,2
Residential District 27,02M489,50
Residential District 27,02M296,8
Residential District 27,21K348,9
Residential District 27,20K485,10
Residential District 27,28Q505,556
Residential District 27,28Q325,109
Residential District 27,07X500,1
Residential District 27,02M437,3
Residential District 27,29Q498,123
Residential District 27,02M605,6
Residential District 27,10X368,1
Residential District 27,02M544,1
Residential District 27,30Q502,34
Residential District 27,02M407,12
Residential District 27,29Q243,95
Residential District 27,24Q530,26
Residential District 27,21K337,1
Residential District 27,17K524,1
Residential District 27,02M438,6
Residential District 27,24Q236,23
Residential District 27,06M211,8
Residential District 27,18K563,20
Residential District 27,02M529,8
Residential District 27,28Q350,330
Residential District 27,22K425,13
Residential District 27,27Q480,756
Residential District 27,25Q425,231
