district,school,num_applications
Residential District 28,30Q286,15
Residential District 28,28Q896,133
Residential District 28,14K614,2
Residential District 29,02M047,2
Residential District 29,14K610,14
Residential District 29,06M540,7
Residential District 29,21K410,2
Residential District 29,30Q301,51
Residential District 29,17K382,2
Residential District 29,18K637,3
Residential District 29,32K403,2
Residential District 29,17K751,8
Residential District 29,11X270,2
Residential District 29,02M546,20
Residential District 29,19K404,11
Residential District 29,30Q575,41
Residential District 29,24Q264,35
Residential District 29,17K408,2
Residential District 29,19K618,14
Residential District 29,27Q309,35
Residential District 29,07X600,2
Residential District 29,32K554,9
Residential District 29,08X376,1
Residential District 29,08X367,2
Residential District 29,02M630,52
Residential District 29,27Q400,221
Residential District 29,24Q610,101
Residential District 29,30Q580,93
Residential District 29,01M696,77
Residential District 29,24Q299,233
Residential District 29,02M411,61
Residential District 29,26Q495,1153
Residential District 29,03M479,57
Residential District 29,13K595,22
Residential District 29,10X434,2
Residential District 29,13K670,26
Residential District 29,29Q313,360
Residential District 29,26Q415,1088
Residential District 29,16K455,1
Residential District 29,11X290,2
Residential District 29,08X537,2
Residential District 29,08X432,1
Residential District 29,12X479,1
Residential District 29,09X260,2
Residential District 29,10X351,1
Residential District 29,08X561,1
Residential District 29,07X522,2
Residential District 29,11X249,2
Residential District 29,10X439,2
Residential District 29,09X413,2
Residential District 29,11X253,1
Residential District 29,11X418,2
Residential District 29,09X412,1
Residential District 29,09X525,1
Residential District 29,08X349,1
Residential District 29,09X505,6
Residential District 29,10X284,1
Residential District 29,10X546,2
Residential District 29,11X508,1
Residential District 29,13K553,2
Residential District 29,17K547,1
Residential District 29,15K448,2
Residential District 29,22K555,9
Residential District 29,23K493,2
Residential District 29,16K498,13
Residential District 29,13K616,2
Residential District 29,15K656,26
Residential District 29,17K745,1
Residential District 29,13K439,1
Residential District 29,19K639,13
Residential District 29,14K488,9
Residential District 29,17K548,8
Residential District 29,21K690,2
Residential District 29,18K567,2
Residential District 29,32K556,1
Residential District 29,02M393,3
Residential District 29,26Q315,330
Residential District 29,29Q326,340
Residential District 29,07X548,2
Residential District 29,04M555,16
Residential District 29,27Q262,15
Residential District 29,02M615,3
Residential District 29,06M293,2
Residential District 29,13K674,16
Residential District 29,24Q293,13
Residential District 29,17K600,13
Residential District 29,15K519,2
Residential District 29,11X288,2
Residential District 29,05M362,43
Residential District 29,06M346,2
Residential District 29,07X427,2
Residential District 29,09X327,1
Residential District 29,18K629,7
Residential District 29,31R450,2
Residential District 29,19K659,1
Residential District 29,10X440,2
Residential District 29,15K429,2
Residential District 29,13K265,15
Residential District 29,32K545,2
Residential District 29,09X231,1
Residential District 29,23K644,7
Residential District 29,29Q327,106
Residential District 29,05M148,1
Residential District 29,19K409,1
Residential District 29,01M450,1
Residential District 29,14K477,2
Residential District 29,25Q281,22
Residential District 29,21K525,8
Residential District 29,14K685,2
Residential District 29,02M416,86
Residential District 29,30Q258,23
Residential District 29,27Q334,16
Residential District 29,27Q314,19
Residential District 29,02M294,6
Residential District 29,29Q265,232
Residential District 29,19K502,2
Residential District 29,25Q460,137
Residential District 29,25Q263,26
Residential District 29,02M288,15
Residential District 29,10X437,2
Residential District 29,10X438,1
Residential District 29,28Q440,534
Residential District 29,01M458,1
Residential District 29,20K490,7
Residential District 29,26Q430,1267
Residential District 29,03M417,2
Residential District 29,30Q501,152
Residential District 29,20K505,1
Residential District 29,27Q260,23
Residential District 29,23K514,2
Residential District 29,29Q272,214
Residential District 29,13K605,12
Residential District 29,08X452,1
Residential District 29,13K594,2
Residential District 29,02M374,13
Residential District 29,24Q485,35
Residential District 29,07X259,1
Residential District 29,11X455,3
Residential District 29,02M534,3
Residential District 29,07X670,1
Residential District 29,08X405,2
Residential District 29,24Q550,116
Residential District 29,19K504,1
Residential District 29,28Q328,146
Residential District 29,27Q650,144
Residential District 29,11X544,6
Residential District 29,02M545,3
Residential District 29,10X565,1
Residential District 29,02M400,3
Residential District 29,06M468,2
Residential District 29,02M420,31
Residential District 29,18K617,1
Residential District 29,03M492,3
Residential District 29,28Q690,119
Residential District 29,06M467,2
Residential District 29,06M463,2
Residential District 29,18K633,17
Residential District 29,17K546,1
Residential District 29,17K539,2
Residential District 29,10X433,1
Residential District 29,17K537,6
Residential District 29,24Q267,10
Residential District 29,03M494,13
Residential District 29,11X275,3
Residential District 29,02M489,3
Residential District 29,02M296,3
Residential District 29,11X509,2
Residential District 29,21K348,2
Residential District 29,20K485,2
Residential District 29,28Q505,704
Residential District 29,28Q325,160
Residential District 29,07X500,2
Residential District 29,02M437,3
Residential District 29,29Q498,525
Residential District 29,02M605,6
Residential District 29,30Q502,15
Residential District 29,02M407,2
Residential District 29,29Q243,273
Residential District 29,24Q530,40
Residential District 29,02M438,2
Residential District 29,24Q236,18
Residential District 29,06M211,2
Residential District 29,18K563,3
Residential District 29,02M529,3
Residential District 29,28Q350,357
Residential District 29,22K425,8
Residential District 29,27Q480,285
Residential District 29,25Q425,388
Residential District 29,21K540,3
Residential District 29,15K462,10
Residential District 29,14K071,2
Residential District 29,15K592,2
Residential District 29,21K468,2
Residential District 29,02M419,3
Residential District 29,02M425,2
Residential District 29,22K535,15
Residential District 29,02M550,1
Residential District 29,21K559,3
Residential District 29,30Q450,51
Residential District 29,02M308,3
Residential District 29,14K586,1
Residential District 29,03M541,53
Residential District 29,02M427,2
Residential District 29,02M542,2
Residential District 29,02M392,6
Residential District 29,04M435,39
Residential District 29,02M280,3
Residential District 29,02M459,6
Residential District 29,02M439,11
Residential District 29,26Q435,466
Residential District 29,24Q585,147
Residential District 29,29Q492,256
Residential District 29,17K590,23
Residential District 29,28Q167,32
Residential District 29,12X248,1
Residential District 29,24Q520,24
Residential District 29,22K405,59
Residential District 29,08X312,2
Residential District 29,15K684,29
Residential District 29,02M418,36
Residential District 29,09X252,2
Residential District 29,07X473,1
Residential District 29,19K583,2
Residential District 29,02M432,3
Residential District 29,02M520,2
Residential District 29,02M412,13
Residential District 29,02M414,4
Residential District 29,02M376,13
Residential District 29,16K765,1
Residential District 29,30Q417,1
Residential District 29,02M543,7
Residential District 29,01M539,45
Residential District 29,20K445,8
Residential District 29,30Q555,17
Residential District 29,24Q455,61
Residential District 29,25Q792,1
Residential District 29,01M292,3
Residential District 29,22K611,1
Residential District 29,14K474,1
Residential District 29,02M298,12
Residential District 29,24Q296,6
Residential District 29,12X388,2
Residential District 29,04M495,3
Residential District 29,15K464,1
Residential District 29,29Q259,236
Residential District 29,17K122,11
Residential District 29,08X320,1
Residential District 29,11X542,1
Residential District 29,19K507,27
Residential District 29,31R445,2
Residential District 29,29Q283,110
Residential District 29,02M408,25
Residential District 29,28Q310,135
Residential District 29,28Q680,392
Residential District 29,27Q302,76
Residential District 29,25Q241,25
Residential District 29,26Q566,390
Residential District 29,28Q686,79
Residential District 29,29Q248,155
Residential District 29,25Q252,77
Residential District 29,24Q600,116
Residential District 29,02M422,1
Residential District 29,31R600,2
Residential District 29,08X293,1
Residential District 29,02M531,2
Residential District 29,02M580,3
Residential District 29,27Q475,88
Residential District 29,25Q670,126
Residential District 29,24Q560,29
Residential District 29,27Q308,31
Residential District 29,27Q351,1
Residential District 29,27Q324,1
Residential District 29,27Q323,42
Residential District 29,19K683,7
Residential District 29,17K531,1
Residential District 29,02M413,3
Residential District 29,13K419,14
Residential District 29,17K543,6
Residential District 29,07X221,1
Residential District 29,03M859,4
Residential District 29,19K422,1
Residential District 29,02M139,2
Residential District 29,15K667,1
Residential District 29,31R460,2
Residential District 29,02M519,29
Residential District 29,23K697,2
Residential District 29,32K552,6
Residential District 29,15K497,2
Residential District 29,11X514,1
Residential District 29,16K688,1
Residential District 29,32K168,2
Residential District 29,02M260,3
Residential District 29,19K953,1
Residential District 29,02M655,1
Residential District 29,14K478,10
Residential District 29,17K528,1
Residential District 29,02M600,25
Residential District 29,10X237,2
Residential District 29,03M299,2
Residential District 29,07X551,1
Residential District 29,19K764,1
Residential District 29,02M135,3
Residential District 29,13K483,8
Residential District 29,14K454,2
Residential District 29,10X225,2
Residential District 29,28Q620,1315
Residential District 29,31R455,2
Residential District 29,25Q525,779
Residential District 29,19K615,21
Residential District 29,02M533,7
Residential District 29,02M500,2
Residential District 29,07X495,2
Residential District 29,01M448,10
Residential District 29,02M305,2
Residential District 29,02M507,8
Residential District 29,13K527,2
Residential District 29,02M282,4
Residential District 29,02M551,3
Residential District 29,20K609,1
Residential District 29,05M369,2
Residential District 29,02M300,2
Residential District 29,13K350,2
Residential District 29,02M449,3
Residential District 29,25Q240,10
Residential District 29,18K576,2
Residential District 29,19K660,20
Residential District 29,03M415,9
Residential District 29,03M291,2
Residential District 29,30Q445,61
Residential District 29,21K620,6
Residential District 29,14K558,8
Residential District 29,14K561,3
Residential District 29,12X684,2
Residential District 29,08X282,1
Residential District 29,19K510,8
Residential District 29,25Q285,27
Residential District 29,28Q284,496
Residential District 29,30Q286,22
Residential District 29,28Q896,121
Residential District 29,14K614,2
Residential District 30,02M047,13
Residential District 30,14K610,40
Residential District 30,06M540,27
Residential District 30,21K410,2
Residential District 30,30Q301,427
Residential District 30,17K382,2
Residential District 30,18K637,8
Residential District 30,32K403,2
Residential District 30,17K751,6
Residential District 30,09X365,3
Residential District 30,11X270,2
Residential District 30,02M546,204
Residential District 30,30Q575,1139
Residential District 30,24Q264,799
Residential District 30,17K408,7
Residential District 30,19K618,20
Residential District 30,27Q309,8
Residential District 30,07X600,8
Residential District 30,32K554,10
Residential District 30,08X367,9
Residential District 30,02M630,234
Residential District 30,11X299,1
Residential District 30,27Q400,17
Residential District 30,24Q610,1011
Residential District 30,30Q580,978
Residential District 30,01M696,287
Residential District 30,24Q299,764
Residential District 30,02M411,430
Residential District 30,26Q495,337
Residential District 30,03M479,454
Residential District 30,13K595,11
Residential District 30,13K670,11
Residential District 30,29Q313,18
Residential District 30,26Q415,167
Residential District 30,10X264,2
Residential District 30,11X290,2
Residential District 30,11X545,1
Residential District 30,09X260,6
Residential District 30,10X351,1
Residential District 30,09X227,2
Residential District 30,07X522,2
Residential District 30,09X324,1
Residential District 30,10X213,1
Residential District 30,11X249,2
Residential District 30,10X439,2
Residential District 30,09X413,2
Residential District 30,09X412,1
Residential District 30,12X267,1
Residential District 30,09X525,1
Residential District 30,07X527,1
Residential District 30,09X505,2
Residential District 30,10X284,1
Residential District 30,13K553,2
Residential District 30,17K547,1
Residential District 30,22K555,2
Residential District 30,13K412,2
Residential District 30,18K566,2
Residential District 30,16K498,14
Residential District 30,15K656,23
Residential District 30,13K439,1
Residential District 30,19K639,1
Residential District 30,14K488,9
Residential District 30,21K690,2
Residential District 30,18K567,2
Residential District 30,32K556,1
Residential District 30,02M393,29
Residential District 30,26Q315,39
Residential District 30,31R047,1
Residential District 30,29Q326,2
Residential District 30,07X548,2
Residential District 30,10X442,2
Residential District 30,04M555,163
Residential District 30,27Q262,1
Residential District 30,02M615,22
Residential District 30,06M293,7
Residential District 30,13K674,20
Residential District 30,24Q293,305
Residential District 30,17K600,3
Residential District 30,09X564,1
Residential District 30,15K519,2
Residential District 30,11X288,7
Residential District 30,05M362,209
Residential District 30,06M346,1
Residential District 30,09X327,1
Residential District 30,18K629,1
Residential District 30,31R450,2
Residential District 30,19K659,1
Residential District 30,10X440,2
Residential District 30,15K429,7
Residential District 30,13K265,2
Residential District 30,09X329,1
Residential District 30,32K545,1
Residential District 30,29Q327,1
Residential District 30,12X271,1
Residential District 30,01M450,14
Residential District 30,14K477,2
Residential District 30,25Q281,48
Residential District 30,02M416,696
Residential District 30,02M394,2
Residential District 30,30Q258,644
Residential District 30,27Q334,1
Residential District 30,27Q314,2
Residential District 30,04M372,2
Residential District 30,02M294,31
Residential District 30,29Q265,2
Residential District 30,12X251,1
Residential District 30,02M303,2
Residential District 30,12X682,1
Residential District 30,25Q460,255
Residential District 30,25Q263,83
Residential District 30,02M288,60
Residential District 30,10X437,8
Residential District 30,10X438,1
Residential District 30,28Q440,850
Residential District 30,01M458,1
Residential District 30,20K490,3
Residential District 30,26Q430,521
Residential District 30,03M417,13
Residential District 30,30Q501,542
Residential District 30,20K505,1
Residential District 30,05M499,13
Residential District 30,03M860,1
Residential District 30,27Q260,1
Residential District 30,23K514,2
Residential District 30,29Q272,12
Residential District 30,13K605,18
Residential District 30,02M374,71
Residential District 30,06M552,2
Residential District 30,24Q485,60
Residential District 30,07X259,7
Residential District 30,11X455,8
Residential District 30,02M534,16
Residential District 30,02M586,8
Residential District 30,07X670,1
Residential District 30,08X405,6
Residential District 30,04M680,13
Residential District 30,02M560,2
Residential District 30,24Q550,448
Residential District 30,28Q328,13
Residential District 30,27Q650,70
Residential District 30,11X544,6
Residential District 30,02M545,38
Residential District 30,10X565,1
Residential District 30,02M400,88
Residential District 30,06M468,8
Residential District 30,02M420,228
Residential District 30,03M492,39
Residential District 30,28Q690,14
Residential District 30,06M467,2
Residential District 30,06M463,7
Residential District 30,18K633,7
Residential District 30,17K546,1
Residential District 30,17K539,2
Residential District 30,10X433,1
Residential District 30,17K537,7
Residential District 30,24Q267,242
Residential District 30,03M494,37
Residential District 30,11X275,2
Residential District 30,02M489,53
Residential District 30,02M296,13
Residential District 30,20K485,2
Residential District 30,28Q505,54
Residential District 30,28Q325,1
Residential District 30,07X500,2
Residential District 30,02M437,3
Residential District 30,29Q498,24
Residential District 30,02M605,24
Residential District 30,02M544,1
Residential District 30,30Q502,425
Residential District 30,02M407,25
Residential District 30,29Q243,16
Residential District 30,07X334,1
Residential District 30,24Q530,263
Residential District 30,02M438,23
Residential District 30,24Q236,135
Residential District 30,06M211,6
Residential District 30,02M529,26
Residential District 30,28Q350,7
Residential District 30,02M313,2
Residential District 30,22K425,1
Residential District 30,27Q480,47
Residential District 30,25Q425,273
Residential District 30,21K540,3
Residential District 30,15K462,13
Residential District 30,14K071,2
Residential District 30,21K468,2
Residential District 30,10X374,1
Residential District 30,02M419,3
Residential District 30,21K572,2
Residential District 30,02M425,17
Residential District 30,22K535,8
Residential District 30,02M550,1
Residential District 30,21K559,2
Residential District 30,30Q450,607
Residential District 30,08X530,1
Residential District 30,01M515,2
Residential District 30,02M308,11
Residential District 30,14K586,1
Residential District 30,03M541,381
Residential District 30,02M427,34
Residential District 30,02M542,32
Residential District 30,02M392,51
Residential District 30,04M435,337
Residential District 30,02M280,2
Residential District 30,02M459,75
Residential District 30,02M439,152
Residential District 30,10X477,1
Residential District 30,26Q435,9
Residential District 30,24Q585,766
Residential District 30,29Q492,6
Residential District 30,17K590,2
Residential District 30,28Q167,54
Residential District 30,12X248,1
Residential District 30,24Q520,709
Residential District 30,22K405,19
Residential District 30,08X312,2
Residential District 30,15K684,26
Residential District 30,02M418,240
Residential District 30,09X252,2
Residential District 30,05M304,1
Residential District 30,12X242,1
Residential District 30,02M432,35
Residential District 30,02M520,6
Residential District 30,02M412,135
Residential District 30,02M414,123
Residential District 30,02M376,85
Residential District 30,30Q417,198
Residential District 30,02M543,9
Residential District 30,31R440,1
Residential District 30,01M539,204
Residential District 30,20K445,3
Residential District 30,30Q555,173
Residential District 30,24Q455,274
Residential District 30,01M292,3
Residential District 30,14K474,6
Residential District 30,02M298,59
Residential District 30,24Q296,104
Residential District 30,12X388,1
Residential District 30,04M495,50
Residential District 30,29Q259,2
Residential District 30,17K122,2
Residential District 30,19K507,9
Residential District 30,31R445,2
Residential District 30,29Q283,1
Residential District 30,02M408,77
Residential District 30,28Q310,9
Residential District 30,28Q680,32
Residential District 30,27Q302,35
Residential District 30,25Q241,63
Residential District 30,26Q566,13
Residential District 30,28Q686,83
Residential District 30,29Q248,2
Residential District 30,25Q252,30
Residential District 30,24Q600,1194
Residential District 30,02M422,1
Residential District 30,31R600,2
Residential District 30,08X293,7
Residential District 30,02M531,23
Residential District 30,02M580,9
Residential District 30,27Q475,28
Residential District 30,10X141,1
Residential District 30,25Q670,35
Residential District 30,24Q560,731
Residential District 30,27Q308,7
Residential District 30,27Q323,7
Residential District 30,02M413,56
Residential District 30,13K419,15
Residential District 30,17K543,2
Residential District 30,03M859,31
Residential District 30,02M139,32
Residential District 30,31R460,6
Residential District 30,02M519,110
Residential District 30,32K552,11
Residential District 30,15K497,2
Residential District 30,16K688,1
Residential District 30,32K168,6
Residential District 30,32K549,2
Residential District 30,12X478,2
Residential District 30,02M260,82
Residential District 30,06M462,2
Residential District 30,03M403,1
Residential District 30,02M399,2
Residential District 30,02M655,20
Residential District 30,14K478,39
Residential District 30,17K528,1
Residential District 30,02M600,82
Residential District 30,07X223,2
Residential District 30,10X237,2
Residential District 30,03M299,2
Residential District 30,07X551,1
Residential District 30,19K764,6
Residential District 30,02M135,36
Residential District 30,05M157,1
Residential District 30,03M402,2
Residential District 30,13K483,8
Residential District 30,14K454,18
Residential District 30,10X225,2
Residential District 30,28Q620,288
Residential District 30,05M670,1
Residential District 30,31R455,2
Residential District 30,25Q525,960
Residential District 30,19K615,7
Residential District 30,02M533,51
Residential District 30,02M500,6
Residential District 30,07X495,6
Residential District 30,01M448,48
Residential District 30,02M305,18
Residential District 30,02M507,53
Residential District 30,13K527,2
Residential District 30,02M282,17
Residential District 30,02M551,15
Residential District 30,09X241,1
Residential District 30,03M307,8
Residential District 30,05M369,2
Residential District 30,02M316,3
Residential District 30,02M300,30
Residential District 30,13K350,2
Residential District 30,02M449,41
Residential District 30,25Q240,137
Residential District 30,19K660,2
Residential District 30,03M415,29
Residential District 30,06M348,1
Residential District 30,10X243,1
Residential District 30,03M291,12
Residential District 30,30Q445,804
Residential District 30,21K620,3
Residential District 30,14K558,35
Residential District 30,14K561,8
Residential District 30,12X684,2
Residential District 30,19K510,1
Residential District 30,25Q285,19
Residential District 30,28Q284,35
Residential District 30,04M610,15
Residential District 30,30Q286,314
Residential District 30,28Q896,7
Residential District 30,14K614,2
Residential District 31,02M047,2
Residential District 31,14K610,10
Residential District 31,06M540,3
Residential District 31,21K410,2
Residential District 31,30Q301,4
Residential District 31,17K382,2
Residential District 31,17K751,6
Residential District 31,11X270,2
Residential District 31,02M546,18
Residential District 31,19K404,2
Residential District 31,17K408,6
Residential District 31,19K618,3
Residential District 31,27Q309,2
Residential District 31,07X600,2
Residential District 31,32K554,3
Residential District 31,08X367,2
Residential District 31,02M630,28
Residential District 31,27Q400,1
Residential District 31,24Q610,4
Residential District 31,30Q580,1
Residential District 31,01M696,32
Residential District 31,24Q299,3
Residential District 31,02M411,46
Residential District 31,26Q495,2
Residential District 31,03M479,42
Residential District 31,13K595,6
Residential District 31,10X434,2
Residential District 31,13K670,3
Residential District 31,29Q313,2
Residential District 31,10X264,2
Residential District 31,11X290,2
Residential District 31,11X545,1
Residential District 31,08X432,1
Residential District 31,09X260,2
Residential District 31,11X249,2
Residential District 31,09X413,2
Residential District 31,11X418,2
Residential District 31,09X412,1
Residential District 31,09X505,1
Residential District 31,10X284,1
Residential District 31,08X269,1
Residential District 31,13K553,2
Residential District 31,17K547,1
Residential District 31,15K448,10
Residential District 31,22K555,18
Residential District 31,23K493,2
Residential District 31,13K412,2
Residential District 31,16K498,2
Residential District 31,15K656,23
Residential District 31,17K745,1
Residential District 31,19K639,1
Residential District 31,17K548,2
Residential District 31,21K690,16
Residential District 31,32K556,1
Residential District 31,02M393,3
Residential District 31,26Q315,2
Residential District 31,31R047,1589
Residential District 31,07X548,2
Residential District 31,04M555,7
Residential District 31,27Q262,1
Residential District 31,02M615,3
Residential District 31,06M293,2
Residential District 31,13K674,13
Residential District 31,17K600,2
Residential District 31,15K519,10
Residential District 31,11X288,2
Residential District 31,05M362,12
Residential District 31,06M346,1
Residential District 31,31R450,1159
Residential District 31,15K463,3
Residential District 31,10X440,2
Residential District 31,15K429,12
Residential District 31,13K265,12
Residential District 31,23K644,2
Residential District 31,29Q327,1
Residential District 31,19K409,1
Residential District 31,01M450,7
Residential District 31,14K477,2
Residential District 31,21K525,21
Residential District 31,02M416,29
Residential District 31,02M394,2
Residential District 31,02M294,11
Residential District 31,19K502,2
Residential District 31,02M288,7
Residential District 31,10X437,2
Residential District 31,10X438,1
Residential District 31,01M458,1
Residential District 31,20K490,192
Residential District 31,26Q430,3
Residential District 31,03M417,2
Residential District 31,30Q501,18
Residential District 31,20K505,8
Residential District 31,05M499,2
Residential District 31,27Q260,1
Residential District 31,23K514,2
Residential District 31,31R064,710
Residential District 31,13K605,3
Residential District 31,02M374,8
Residential District 31,06M552,2
Residential District 31,24Q485,2
Residential District 31,07X259,1
Residential District 31,11X455,3
Residential District 31,02M534,3
Residential District 31,02M586,2
Residential District 31,07X670,1
Residential District 31,02M560,2
Residential District 31,24Q550,6
Residential District 31,19K504,1
Residential District 31,27Q650,8
Residential District 31,11X544,3
Residential District 31,02M545,21
Residential District 31,02M400,3
Residential District 31,02M420,16
Residential District 31,18K617,1
Residential District 31,03M492,8
Residential District 31,06M463,2
Residential District 31,18K633,6
Residential District 31,17K546,1
Residential District 31,17K539,7
Residential District 31,17K537,8
Residential District 31,03M494,3
Residential District 31,11X275,2
Residential District 31,02M489,25
Residential District 31,02M296,3
Residential District 31,21K348,8
Residential District 31,20K485,108
Residential District 31,02M437,3
Residential District 31,02M605,2
Residential District 31,02M407,2
Residential District 31,24Q530,3
Residential District 31,21K337,2
Residential District 31,18K563,3
Residential District 31,02M529,3
Residential District 31,22K425,14
Residential District 31,25Q425,2
Residential District 31,21K540,21
Residential District 31,15K462,20
Residential District 31,14K071,2
Residential District 31,21K468,20
Residential District 31,02M419,3
Residential District 31,21K572,6
Residential District 31,02M425,7
Residential District 31,22K535,61
Residential District 31,21K559,2
Residential District 31,30Q450,2
Residential District 31,01M515,2
Residential District 31,02M308,8
Residential District 31,14K586,1
Residential District 31,03M541,26
Residential District 31,02M427,2
Residential District 31,02M542,2
Residential District 31,02M392,6
Residential District 31,04M435,8
Residential District 31,02M280,11
Residential District 31,02M459,3
Residential District 31,02M439,18
Residential District 31,10X477,1
Residential District 31,26Q435,1
Residential District 31,24Q585,2
Residential District 31,29Q492,1
Residential District 31,17K590,2
Residential District 31,22K405,99
Residential District 31,15K684,63
Residential District 31,02M418,97
Residential District 31,09X252,2
Residential District 31,12X242,1
Residential District 31,02M432,2
Residential District 31,02M520,7
Residential District 31,02M412,27
Residential District 31,02M414,12
Residential District 31,02M376,27
Residential District 31,16K765,1
Residential District 31,02M543,3
Residential District 31,31R440,2045
Residential District 31,01M539,28
Residential District 31,20K445,93
Residential District 31,01M292,3
Residential District 31,22K611,1
Residential District 31,14K474,1
Residential District 31,02M298,9
Residential District 31,15K464,8
Residential District 31,17K122,2
Residential District 31,11X542,1
Residential District 31,19K507,3
Residential District 31,31R445,926
Residential District 31,02M408,29
Residential District 31,28Q310,1
Residential District 31,28Q680,2
Residential District 31,24Q600,3
Residential District 31,02M422,6
Residential District 31,21K344,1
Residential District 31,31R600,637
Residential District 31,08X293,1
Residential District 31,02M531,2
Residential District 31,02M580,7
Residential District 31,27Q475,2
Residential District 31,25Q670,2
Residential District 31,24Q560,32
Residential District 31,27Q308,2
Residential District 31,27Q323,2
Residential District 31,19K683,2
Residential District 31,02M413,6
Residential District 31,13K419,2
Residential District 31,17K543,11
Residential District 31,03M859,9
Residential District 31,19K422,1
Residential District 31,02M139,2
Residential District 31,15K667,22
Residential District 31,31R460,1900
Residential District 31,02M519,24
Residential District 31,15K497,2
Residential District 31,11X514,1
Residential District 31,16K688,1
Residential District 31,32K168,2
Residential District 31,32K549,1
Residential District 31,12X478,2
Residential District 31,02M260,14
Residential District 31,31R028,95
Residential District 31,14K478,3
Residential District 31,17K528,1
Residential District 31,02M600,22
Residential District 31,10X237,2
Residential District 31,03M299,2
Residential District 31,31R080,676
Residential District 31,02M135,2
Residential District 31,05M157,1
Residential District 31,13K483,2
Residential District 31,14K454,2
Residential District 31,10X225,2
Residential District 31,28Q620,3
Residential District 31,05M670,1
Residential District 31,31R455,2224
Residential District 31,25Q525,19
Residential District 31,19K615,2
Residential District 31,02M533,2
Residential District 31,07X495,2
Residential District 31,01M448,16
Residential District 31,02M305,2
Residential District 31,02M507,3
Residential District 31,13K527,2
Residential District 31,02M282,4
Residential District 31,02M551,30
Residential District 31,20K609,1
Residential District 31,02M316,10
Residential District 31,02M300,2
Residential District 31,09X263,1
Residential District 31,02M449,2
Residential District 31,19K660,2
Residential District 31,03M415,2
Residential District 31,30Q445,2
Residential District 31,21K620,7
Residential District 31,14K558,8
Residential District 31,14K561,2
Residential District 31,19K510,1
Residential District 31,04M610,2
Residential District 31,14K614,1
Residential District 32,02M047,19
Residential District 32,14K610,55
Residential District 32,06M540,6
Residential District 32,21K410,21
Residential District 32,30Q301,13
Residential District 32,17K382,7
Residential District 32,18K637,18
Residential District 32,32K403,204
Residential District 32,17K751,29
Residential District 32,09X365,3
Residential District 32,11X270,1
Residential District 32,02M546,63
Residential District 32,19K404,8
Residential District 32,30Q575,3
Residential District 32,24Q264,29
Residential District 32,17K408,13
Residential District 32,19K618,50
Residential District 32,27Q309,2
Residential District 32,32K554,278
Residential District 32,08X376,1
Residential District 32,02M630,45
Residential District 32,17K646,1
Residential District 32,27Q400,1
Residential District 32,24Q610,38
Residential District 32,30Q580,14
Residential District 32,01M696,62
Residential District 32,24Q299,31
Residential District 32,02M411,62
Residential District 32,26Q495,2
Residential District 32,03M479,56
Residential District 32,13K595,132
Residential District 32,13K670,75
Residential District 32,29Q313,2
Residential District 32,16K455,24
Residential District 32,11X290,1
Residential District 32,09X260,2
Residential District 32,09X227,2
Residential District 32,11X249,2
Residential District 32,09X413,2
Residential District 32,11X418,2
Residential District 32,09X412,1
Residential District 32,12X267,1
Residential District 32,09X525,1
Residential District 32,08X349,1
Residential District 32,09X505,1
Residential District 32,10X546,1
Residential District 32,13K553,27
Residential District 32,17K547,13
Residential District 32,15K448,1
Residential District 32,22K555,15
Residential District 32,23K493,32
Residential District 32,13K412,42
Residential District 32,18K566,2
Residential District 32,15K423,2
Residential District 32,16K498,187
Residential District 32,13K616,8
Residential District 32,15K656,55
Residential District 32,17K745,12
Residential District 32,13K439,21
Residential District 32,19K639,27
Residential District 32,14K488,171
Residential District 32,17K548,10
Residential District 32,21K690,2
Residential District 32,18K567,2
Residential District 32,32K556,256
Residential District 32,02M393,7
Residential District 32,26Q315,2
Residential District 32,31R047,1
Residential District 32,10X442,2
Residential District 32,04M555,11
Residential District 32,02M615,12
Residential District 32,06M293,6
Residential District 32,13K674,41
Residential District 32,24Q293,1
Residential District 32,17K600,19
Residential District 32,15K519,2
Residential District 32,05M362,13
Residential District 32,06M346,1
Residential District 32,10X524,1
Residential District 32,18K629,14
Residential District 32,31R450,2
Residential District 32,15K463,3
Residential District 32,19K659,18
Residential District 32,10X440,2
Residential District 32,15K429,19
Residential District 32,13K265,11
Residential District 32,32K545,239
Residential District 32,23K644,18
Residential District 32,05M148,1
Residential District 32,19K409,11
Residential District 32,01M450,13
Residential District 32,14K477,97
Residential District 32,25Q281,2
Residential District 32,21K525,20
Residential District 32,14K685,28
Residential District 32,02M416,47
Residential District 32,02M394,2
Residential District 32,30Q258,3
Residential District 32,27Q314,2
Residential District 32,04M372,2
Residential District 32,02M294,66
Residential District 32,19K502,2
Residential District 32,02M303,2
Residential District 32,25Q460,2
Residential District 32,25Q263,1
Residential District 32,02M288,9
Residential District 32,10X437,2
Residential District 32,28Q440,27
Residential District 32,20K490,2
Residential District 32,26Q430,9
Residential District 32,03M417,2
Residential District 32,30Q501,38
Residential District 32,20K505,11
Residential District 32,05M499,2
Residential District 32,03M860,1
Residential District 32,23K514,10
Residential District 32,29Q272,3
Residential District 32,13K605,47
Residential District 32,13K594,8
Residential District 32,02M374,33
Residential District 32,06M552,2
Residential District 32,24Q485,147
Residential District 32,11X455,3
Residential District 32,02M534,8
Residential District 32,02M586,2
Residential District 32,04M680,2
