Student_Id,Residential_District
student_40121,Residential District 30
student_66254,Residential District 30
student_11595,Residential District 30
student_50985,Residential District 30
student_10023,Residential District 30
student_6444,Residential District 30
student_17910,Residential District 30
student_53765,Residential District 30
student_937,Residential District 30
student_14375,Residential District 30
student_47970,Residential District 30
student_6632,Residential District 30
student_51904,Residential District 30
student_23044,Residential District 30
student_6324,Residential District 30
student_5006,Residential District 30
student_38161,Residential District 30
student_24363,Residential District 30
student_3549,Residential District 30
student_1396,Residential District 30
student_29288,Residential District 30
student_16668,Residential District 30
student_20286,Residential District 30
student_39331,Residential District 30
student_17099,Residential District 30
student_24990,Residential District 30
student_39325,Residential District 30
student_61172,Residential District 30
student_31451,Residential District 30
student_7721,Residential District 30
student_26564,Residential District 30
student_42976,Residential District 30
student_36940,Residential District 30
student_38281,Residential District 30
student_53381,Residential District 30
student_67754,Residential District 30
student_38764,Residential District 30
student_27281,Residential District 30
student_41178,Residential District 30
student_58461,Residential District 30
student_30596,Residential District 30
student_21972,Residential District 30
student_43518,Residential District 30
student_23313,Residential District 30
student_31779,Residential District 30
student_663,Residential District 30
student_20399,Residential District 30
student_22422,Residential District 30
student_28268,Residential District 30
student_17494,Residential District 30
student_16327,Residential District 30
student_33086,Residential District 30
student_55553,Residential District 30
student_22991,Residential District 30
student_54402,Residential District 30
student_29502,Residential District 30
student_7579,Residential District 30
student_30558,Residential District 30
student_32830,Residential District 30
student_11801,Residential District 30
student_53007,Residential District 30
student_57325,Residential District 30
student_5223,Residential District 30
student_69436,Residential District 30
student_2270,Residential District 30
student_68881,Residential District 30
student_47709,Residential District 30
student_17815,Residential District 30
student_24204,Residential District 30
student_2037,Residential District 30
student_33426,Residential District 30
student_61670,Residential District 30
student_62275,Residential District 30
student_2428,Residential District 30
student_33949,Residential District 30
student_9613,Residential District 30
student_5347,Residential District 30
student_31032,Residential District 30
student_33227,Residential District 30
student_18502,Residential District 30
student_66192,Residential District 30
student_39230,Residential District 30
student_15734,Residential District 30
student_29265,Residential District 30
student_63943,Residential District 30
student_29082,Residential District 30
student_7025,Residential District 30
student_40185,Residential District 30
student_57069,Residential District 30
student_34721,Residential District 30
student_56362,Residential District 30
student_17291,Residential District 30
student_51724,Residential District 30
student_28698,Residential District 30
student_15334,Residential District 30
student_52121,Residential District 30
student_38002,Residential District 30
student_22974,Residential District 30
student_6980,Residential District 30
student_10053,Residential District 30
student_13775,Residential District 30
student_17537,Residential District 30
student_25296,Residential District 30
student_18134,Residential District 30
student_28414,Residential District 30
student_59522,Residential District 30
student_35807,Residential District 30
student_5878,Residential District 30
student_61862,Residential District 30
student_71238,Residential District 30
student_8309,Residential District 30
student_12187,Residential District 30
student_29048,Residential District 30
student_40294,Residential District 30
student_64004,Residential District 30
student_56227,Residential District 30
student_20351,Residential District 30
student_6579,Residential District 30
student_47829,Residential District 30
student_9319,Residential District 30
student_29992,Residential District 30
student_44448,Residential District 30
student_12046,Residential District 30
student_38655,Residential District 30
student_11536,Residential District 30
student_14115,Residential District 30
student_25782,Residential District 30
student_43754,Residential District 30
student_17953,Residential District 30
student_68769,Residential District 30
student_64150,Residential District 30
student_26569,Residential District 30
student_39213,Residential District 30
student_47489,Residential District 30
student_99,Residential District 30
student_9783,Residential District 30
student_45181,Residential District 30
student_10855,Residential District 30
student_68235,Residential District 30
student_47491,Residential District 30
student_47434,Residential District 30
student_13906,Residential District 30
student_70912,Residential District 30
student_70578,Residential District 30
student_52533,Residential District 30
student_43037,Residential District 30
student_65368,Residential District 30
student_9765,Residential District 30
student_28445,Residential District 30
student_64573,Residential District 30
student_49792,Residential District 30
student_11590,Residential District 30
student_71183,Residential District 30
student_43279,Residential District 30
student_26181,Residential District 30
student_42156,Residential District 30
student_31894,Residential District 30
student_50287,Residential District 30
student_26357,Residential District 30
student_42244,Residential District 30
student_51348,Residential District 30
student_48835,Residential District 30
student_28407,Residential District 30
student_13585,Residential District 30
student_49124,Residential District 30
student_67593,Residential District 30
student_40886,Residential District 30
student_43476,Residential District 30
student_27373,Residential District 30
student_11869,Residential District 30
student_53461,Residential District 30
student_55974,Residential District 30
student_29264,Residential District 30
student_53587,Residential District 30
student_41103,Residential District 30
student_16920,Residential District 30
student_1042,Residential District 30
student_25490,Residential District 30
student_56023,Residential District 30
student_17976,Residential District 30
student_25311,Residential District 30
student_16365,Residential District 30
student_49853,Residential District 30
student_10921,Residential District 30
student_35486,Residential District 30
student_68196,Residential District 30
student_28291,Residential District 30
student_53954,Residential District 30
student_4759,Residential District 30
student_57756,Residential District 30
student_64626,Residential District 30
student_17654,Residential District 30
student_69682,Residential District 30
student_41915,Residential District 30
student_5148,Residential District 30
student_62471,Residential District 30
student_49865,Residential District 30
student_59576,Residential District 30
student_7088,Residential District 30
student_54260,Residential District 30
student_25998,Residential District 30
student_50562,Residential District 30
student_13762,Residential District 30
student_39974,Residential District 30
student_26400,Residential District 30
student_1968,Residential District 30
student_9440,Residential District 30
student_34978,Residential District 30
student_19095,Residential District 30
student_18397,Residential District 30
student_33507,Residential District 30
student_9016,Residential District 30
student_16544,Residential District 30
student_34782,Residential District 30
student_19361,Residential District 30
student_20946,Residential District 30
student_22575,Residential District 30
student_49738,Residential District 30
student_12365,Residential District 30
student_52545,Residential District 30
student_55504,Residential District 30
student_56153,Residential District 30
student_57557,Residential District 30
student_27224,Residential District 30
student_2457,Residential District 30
student_55231,Residential District 30
student_70735,Residential District 30
student_19546,Residential District 30
student_997,Residential District 30
student_386,Residential District 30
student_21699,Residential District 30
student_46772,Residential District 30
student_19509,Residential District 30
student_48364,Residential District 30
student_42658,Residential District 30
student_21553,Residential District 30
student_38790,Residential District 30
student_41906,Residential District 30
student_6099,Residential District 30
student_11183,Residential District 30
student_26984,Residential District 30
student_12121,Residential District 30
student_21309,Residential District 30
student_69603,Residential District 30
student_11989,Residential District 30
student_48901,Residential District 30
student_64956,Residential District 30
student_62277,Residential District 30
student_51941,Residential District 30
student_8697,Residential District 30
student_58205,Residential District 30
student_64960,Residential District 30
student_23530,Residential District 30
student_61464,Residential District 30
student_29895,Residential District 30
student_70686,Residential District 30
student_44844,Residential District 30
student_9491,Residential District 30
student_6496,Residential District 30
student_26846,Residential District 30
student_7941,Residential District 30
student_49894,Residential District 30
student_62745,Residential District 30
student_55782,Residential District 30
student_35335,Residential District 30
student_19205,Residential District 30
student_20312,Residential District 30
student_32491,Residential District 30
student_17408,Residential District 30
student_71284,Residential District 30
student_46820,Residential District 30
student_65669,Residential District 30
student_45673,Residential District 30
student_8027,Residential District 30
student_28374,Residential District 30
student_41283,Residential District 30
student_20166,Residential District 30
student_39753,Residential District 30
student_13263,Residential District 30
student_32255,Residential District 30
student_64332,Residential District 30
student_7818,Residential District 30
student_13578,Residential District 30
student_64901,Residential District 30
student_60198,Residential District 30
student_45193,Residential District 30
student_10633,Residential District 30
student_9677,Residential District 30
student_2893,Residential District 30
student_5559,Residential District 30
student_27066,Residential District 30
student_7281,Residential District 30
student_61321,Residential District 30
student_1140,Residential District 30
student_9284,Residential District 30
student_24217,Residential District 30
student_44108,Residential District 30
student_49390,Residential District 30
student_38657,Residential District 30
student_42450,Residential District 30
student_62256,Residential District 30
student_66026,Residential District 30
student_34077,Residential District 30
student_12357,Residential District 30
student_26178,Residential District 30
student_50900,Residential District 30
student_36629,Residential District 30
student_14521,Residential District 30
student_32218,Residential District 30
student_4257,Residential District 30
student_52709,Residential District 30
student_60336,Residential District 30
student_6300,Residential District 30
student_50556,Residential District 30
student_39894,Residential District 30
student_64867,Residential District 30
student_66923,Residential District 30
student_47215,Residential District 30
student_2723,Residential District 30
student_19360,Residential District 30
student_49989,Residential District 30
student_41665,Residential District 30
student_43444,Residential District 30
student_17442,Residential District 30
student_40686,Residential District 30
student_34603,Residential District 30
student_38111,Residential District 30
student_53974,Residential District 30
student_16649,Residential District 30
student_28194,Residential District 30
student_34344,Residential District 30
student_4522,Residential District 30
student_53398,Residential District 30
student_5966,Residential District 30
student_3737,Residential District 30
student_14344,Residential District 30
student_23387,Residential District 30
student_27366,Residential District 30
student_47859,Residential District 30
student_2658,Residential District 30
student_23969,Residential District 30
student_49886,Residential District 30
student_60321,Residential District 30
student_32960,Residential District 30
student_23785,Residential District 30
student_25811,Residential District 30
student_64169,Residential District 30
student_42060,Residential District 30
student_19324,Residential District 30
student_55668,Residential District 30
student_611,Residential District 30
student_7298,Residential District 30
student_5987,Residential District 30
student_29682,Residential District 30
student_41142,Residential District 30
student_30286,Residential District 30
student_53231,Residential District 30
student_57638,Residential District 30
student_27372,Residential District 30
student_32380,Residential District 30
student_783,Residential District 30
student_17430,Residential District 30
student_49035,Residential District 30
student_41807,Residential District 30
student_48107,Residential District 30
student_64046,Residential District 30
student_8847,Residential District 30
student_7838,Residential District 30
student_48548,Residential District 30
student_61234,Residential District 30
student_61324,Residential District 30
student_59644,Residential District 30
student_56249,Residential District 30
student_37312,Residential District 30
student_12803,Residential District 30
student_14089,Residential District 30
student_16767,Residential District 30
student_65932,Residential District 30
student_9057,Residential District 30
student_28789,Residential District 30
student_61647,Residential District 30
student_56432,Residential District 30
student_39381,Residential District 30
student_14202,Residential District 30
student_25272,Residential District 30
student_14283,Residential District 30
student_29674,Residential District 30
student_46831,Residential District 30
student_65296,Residential District 30
student_41754,Residential District 30
student_44997,Residential District 30
student_62322,Residential District 30
student_22603,Residential District 30
student_24912,Residential District 30
student_37094,Residential District 30
student_42623,Residential District 30
student_35115,Residential District 30
student_9015,Residential District 30
student_38929,Residential District 30
student_31003,Residential District 30
student_62798,Residential District 30
student_45641,Residential District 30
student_51089,Residential District 30
student_13849,Residential District 30
student_46248,Residential District 30
student_2938,Residential District 30
student_21130,Residential District 30
student_49311,Residential District 30
student_35750,Residential District 30
student_62974,Residential District 30
student_34920,Residential District 30
student_32487,Residential District 30
student_59810,Residential District 30
student_25401,Residential District 30
student_22003,Residential District 30
student_917,Residential District 30
student_18435,Residential District 30
student_10457,Residential District 30
student_31616,Residential District 30
student_10502,Residential District 30
student_60940,Residential District 30
student_69652,Residential District 30
student_15411,Residential District 30
student_56072,Residential District 30
student_3670,Residential District 30
student_58275,Residential District 30
student_11213,Residential District 30
student_11534,Residential District 30
student_41939,Residential District 30
student_69193,Residential District 30
student_62564,Residential District 30
student_49502,Residential District 30
student_69455,Residential District 30
student_38502,Residential District 30
student_56565,Residential District 30
student_39750,Residential District 30
student_807,Residential District 30
student_34836,Residential District 30
student_60687,Residential District 30
student_24784,Residential District 30
student_21591,Residential District 30
student_42482,Residential District 30
student_22006,Residential District 30
student_47019,Residential District 30
student_36837,Residential District 30
student_71340,Residential District 30
student_27040,Residential District 30
student_14024,Residential District 30
student_45470,Residential District 30
student_26015,Residential District 30
student_45937,Residential District 30
student_47740,Residential District 30
student_67086,Residential District 30
student_28639,Residential District 30
student_10779,Residential District 30
student_4876,Residential District 30
student_51476,Residential District 30
student_16517,Residential District 30
student_33186,Residential District 30
student_7792,Residential District 30
student_30988,Residential District 30
student_4400,Residential District 30
student_28875,Residential District 30
student_39747,Residential District 30
student_10927,Residential District 30
student_18307,Residential District 30
student_37860,Residential District 30
student_2786,Residential District 30
student_32088,Residential District 30
student_2073,Residential District 30
student_50493,Residential District 30
student_8652,Residential District 30
student_41479,Residential District 30
student_45142,Residential District 30
student_68214,Residential District 30
student_58837,Residential District 30
student_22784,Residential District 30
student_24249,Residential District 30
student_56059,Residential District 30
student_21119,Residential District 30
student_16109,Residential District 30
student_12316,Residential District 30
student_27477,Residential District 30
student_25114,Residential District 30
student_22611,Residential District 30
student_9413,Residential District 30
student_11338,Residential District 30
student_61315,Residential District 30
student_6508,Residential District 30
student_48371,Residential District 30
student_27367,Residential District 30
student_67146,Residential District 30
student_56412,Residential District 30
student_42269,Residential District 30
student_55300,Residential District 30
student_51386,Residential District 30
student_44235,Residential District 30
student_464,Residential District 30
student_30611,Residential District 30
student_29206,Residential District 30
student_1691,Residential District 30
student_39680,Residential District 30
student_42265,Residential District 30
student_29763,Residential District 30
student_54142,Residential District 30
student_70553,Residential District 30
student_51971,Residential District 30
student_51880,Residential District 30
student_34795,Residential District 30
student_29942,Residential District 30
student_40107,Residential District 30
student_69423,Residential District 30
student_37874,Residential District 30
student_6325,Residential District 30
student_43734,Residential District 30
student_9174,Residential District 30
student_41352,Residential District 30
student_11079,Residential District 30
student_27139,Residential District 30
student_20778,Residential District 30
student_40123,Residential District 30
student_5315,Residential District 30
student_21531,Residential District 30
student_50901,Residential District 30
student_11709,Residential District 30
student_24935,Residential District 30
student_25992,Residential District 30
student_69341,Residential District 30
student_38998,Residential District 30
student_32337,Residential District 30
student_3666,Residential District 30
student_19003,Residential District 30
student_48106,Residential District 30
student_53228,Residential District 30
student_6025,Residential District 30
student_10584,Residential District 30
student_13562,Residential District 30
student_24210,Residential District 30
student_214,Residential District 30
student_10121,Residential District 30
student_14699,Residential District 30
student_5848,Residential District 30
student_23018,Residential District 30
student_7037,Residential District 30
student_11307,Residential District 30
student_27794,Residential District 30
student_52363,Residential District 30
student_39557,Residential District 30
student_50611,Residential District 30
student_55344,Residential District 30
student_31658,Residential District 30
student_57067,Residential District 30
student_41957,Residential District 30
student_57152,Residential District 30
student_56220,Residential District 30
student_190,Residential District 30
student_17603,Residential District 30
student_69668,Residential District 30
student_61939,Residential District 30
student_51754,Residential District 30
student_40118,Residential District 30
student_5410,Residential District 30
student_49808,Residential District 30
student_10726,Residential District 30
student_721,Residential District 30
student_50147,Residential District 30
student_67451,Residential District 30
student_15877,Residential District 30
student_17368,Residential District 30
student_58857,Residential District 30
student_25207,Residential District 30
student_56785,Residential District 30
student_46672,Residential District 30
student_32302,Residential District 30
student_34926,Residential District 30
student_34151,Residential District 30
student_7277,Residential District 30
student_19999,Residential District 30
student_1656,Residential District 30
student_41063,Residential District 30
student_14593,Residential District 30
student_32784,Residential District 30
student_41755,Residential District 30
student_31438,Residential District 30
student_16086,Residential District 30
student_14008,Residential District 30
student_10047,Residential District 30
student_1847,Residential District 30
student_64111,Residential District 30
student_31730,Residential District 30
student_48767,Residential District 30
student_51672,Residential District 30
student_44298,Residential District 30
student_18724,Residential District 30
student_16878,Residential District 30
student_65999,Residential District 30
student_25079,Residential District 30
student_56446,Residential District 30
student_568,Residential District 30
student_45846,Residential District 30
student_16075,Residential District 30
student_540,Residential District 30
student_59956,Residential District 30
student_12344,Residential District 30
student_42136,Residential District 30
student_62708,Residential District 30
student_13914,Residential District 30
student_57254,Residential District 30
student_25222,Residential District 30
student_24257,Residential District 30
student_28229,Residential District 30
student_15044,Residential District 30
student_50368,Residential District 30
student_51853,Residential District 30
student_8878,Residential District 30
student_2368,Residential District 30
student_65220,Residential District 30
student_121,Residential District 30
student_58838,Residential District 30
student_33543,Residential District 30
student_39358,Residential District 30
student_38077,Residential District 30
student_49944,Residential District 30
student_52793,Residential District 30
student_44192,Residential District 30
student_44413,Residential District 30
student_2427,Residential District 30
student_61095,Residential District 30
student_13341,Residential District 30
student_43360,Residential District 30
student_42925,Residential District 30
student_48534,Residential District 30
student_62335,Residential District 30
student_50710,Residential District 30
student_19732,Residential District 30
student_43600,Residential District 30
student_30505,Residential District 30
student_55965,Residential District 30
student_49454,Residential District 30
student_26690,Residential District 30
student_25369,Residential District 30
student_25906,Residential District 30
student_19471,Residential District 30
student_40637,Residential District 30
student_7987,Residential District 30
student_17664,Residential District 30
student_48505,Residential District 30
student_19115,Residential District 30
student_4858,Residential District 30
student_64880,Residential District 30
student_44462,Residential District 30
student_17170,Residential District 30
student_15300,Residential District 30
student_63379,Residential District 30
student_40071,Residential District 30
student_55670,Residential District 30
student_14617,Residential District 30
student_43901,Residential District 30
student_65547,Residential District 30
student_36005,Residential District 30
student_50255,Residential District 30
student_69866,Residential District 30
student_53214,Residential District 30
student_53078,Residential District 30
student_8501,Residential District 30
student_69426,Residential District 30
student_44971,Residential District 30
student_17871,Residential District 30
student_48729,Residential District 30
student_21265,Residential District 30
student_26906,Residential District 30
student_63357,Residential District 30
student_34755,Residential District 30
student_26825,Residential District 30
student_51670,Residential District 30
student_54332,Residential District 30
student_34869,Residential District 30
student_12329,Residential District 30
student_7371,Residential District 30
student_26172,Residential District 30
student_10508,Residential District 30
student_23035,Residential District 30
student_11960,Residential District 30
student_68561,Residential District 30
student_28222,Residential District 30
student_36695,Residential District 30
student_19038,Residential District 30
student_33857,Residential District 30
student_5180,Residential District 30
student_37734,Residential District 30
student_71179,Residential District 30
student_3566,Residential District 30
student_63364,Residential District 30
student_27954,Residential District 30
student_62940,Residential District 30
student_47341,Residential District 30
student_43222,Residential District 30
student_9873,Residential District 30
student_40452,Residential District 30
student_30207,Residential District 30
student_44434,Residential District 30
student_20811,Residential District 30
student_11525,Residential District 30
student_16930,Residential District 30
student_8090,Residential District 30
student_2444,Residential District 30
student_17437,Residential District 30
student_32120,Residential District 30
student_2139,Residential District 30
student_55810,Residential District 30
student_47916,Residential District 30
student_12391,Residential District 30
student_20529,Residential District 30
student_8958,Residential District 30
student_27803,Residential District 30
student_32508,Residential District 30
student_47802,Residential District 30
student_59242,Residential District 30
student_9248,Residential District 30
student_43621,Residential District 30
student_45065,Residential District 30
student_68612,Residential District 30
student_12343,Residential District 30
student_22235,Residential District 30
student_55122,Residential District 30
student_55539,Residential District 30
student_59355,Residential District 30
student_41440,Residential District 30
student_61377,Residential District 30
student_5521,Residential District 30
student_32782,Residential District 30
student_48466,Residential District 30
student_22995,Residential District 30
student_65769,Residential District 30
student_3975,Residential District 30
student_71256,Residential District 30
student_43092,Residential District 30
student_63999,Residential District 30
student_11961,Residential District 30
student_6142,Residential District 30
student_69503,Residential District 30
student_29536,Residential District 30
student_2462,Residential District 30
student_40759,Residential District 30
student_47743,Residential District 30
student_43388,Residential District 30
student_50667,Residential District 30
student_13783,Residential District 30
student_18461,Residential District 30
student_52157,Residential District 30
student_54166,Residential District 30
student_43914,Residential District 30
student_57024,Residential District 30
student_53978,Residential District 30
student_58433,Residential District 30
student_67573,Residential District 30
student_70914,Residential District 30
student_9489,Residential District 30
student_21397,Residential District 30
student_22729,Residential District 30
student_34412,Residential District 30
student_36939,Residential District 30
student_2624,Residential District 30
student_14846,Residential District 30
student_23161,Residential District 30
student_34686,Residential District 30
student_52040,Residential District 30
student_48189,Residential District 30
student_47003,Residential District 30
student_69101,Residential District 30
student_20371,Residential District 30
student_59031,Residential District 30
student_70409,Residential District 30
student_2628,Residential District 30
student_44309,Residential District 30
student_680,Residential District 30
student_26259,Residential District 31
student_65086,Residential District 31
student_69974,Residential District 31
student_56103,Residential District 31
student_47320,Residential District 31
student_3314,Residential District 31
student_58638,Residential District 31
student_67935,Residential District 31
student_10820,Residential District 31
student_45186,Residential District 31
student_48045,Residential District 31
student_25419,Residential District 31
student_10913,Residential District 31
student_44308,Residential District 31
student_6695,Residential District 31
student_13962,Residential District 31
student_38926,Residential District 31
student_25612,Residential District 31
student_52748,Residential District 31
student_12051,Residential District 31
student_69665,Residential District 31
student_33871,Residential District 31
student_37313,Residential District 31
student_26369,Residential District 31
student_50553,Residential District 31
student_45767,Residential District 31
student_28719,Residential District 31
student_8275,Residential District 31
student_49003,Residential District 31
student_16361,Residential District 31
student_39382,Residential District 31
student_70565,Residential District 31
student_38383,Residential District 31
student_9374,Residential District 31
student_2257,Residential District 31
student_4841,Residential District 31
student_6113,Residential District 31
student_34790,Residential District 31
student_24369,Residential District 31
student_62182,Residential District 31
student_3623,Residential District 31
student_50392,Residential District 31
student_69580,Residential District 31
student_56931,Residential District 31
student_28207,Residential District 31
student_54656,Residential District 31
student_36805,Residential District 31
student_27842,Residential District 31
student_28153,Residential District 31
student_48108,Residential District 31
student_40504,Residential District 31
student_30940,Residential District 31
student_63251,Residential District 31
student_37528,Residential District 31
student_47728,Residential District 31
student_60716,Residential District 31
student_67021,Residential District 31
student_15135,Residential District 31
student_64266,Residential District 31
student_29083,Residential District 31
student_28620,Residential District 31
student_62763,Residential District 31
student_28398,Residential District 31
student_35434,Residential District 31
student_63224,Residential District 31
student_55654,Residential District 31
student_51570,Residential District 31
student_59599,Residential District 31
student_55896,Residential District 31
student_64661,Residential District 31
student_67971,Residential District 31
student_16903,Residential District 31
student_12104,Residential District 31
student_44158,Residential District 31
student_6960,Residential District 31
student_26399,Residential District 31
student_3820,Residential District 31
student_53210,Residential District 31
student_3772,Residential District 31
student_52857,Residential District 31
student_51266,Residential District 31
student_44497,Residential District 31
student_56067,Residential District 31
student_22738,Residential District 31
student_2616,Residential District 31
student_49960,Residential District 31
student_61652,Residential District 31
student_7796,Residential District 31
student_45965,Residential District 31
student_10260,Residential District 31
student_34812,Residential District 31
student_53431,Residential District 31
student_59835,Residential District 31
student_45689,Residential District 31
student_51442,Residential District 31
student_28484,Residential District 31
student_68652,Residential District 31
student_55983,Residential District 31
student_48218,Residential District 31
student_13489,Residential District 31
student_33184,Residential District 31
student_65945,Residential District 31
student_55132,Residential District 31
student_53123,Residential District 31
student_42325,Residential District 31
student_23565,Residential District 31
student_26935,Residential District 31
student_24608,Residential District 31
student_22239,Residential District 31
student_25993,Residential District 31
student_14564,Residential District 31
student_60185,Residential District 31
student_44531,Residential District 31
student_35582,Residential District 31
student_41154,Residential District 31
student_15595,Residential District 31
student_27618,Residential District 31
student_57708,Residential District 31
student_64809,Residential District 31
student_10000,Residential District 31
student_46746,Residential District 31
student_25287,Residential District 31
student_42073,Residential District 31
student_14974,Residential District 31
student_69897,Residential District 31
student_61482,Residential District 31
student_39852,Residential District 31
student_51111,Residential District 31
student_30758,Residential District 31
student_18430,Residential District 31
student_13481,Residential District 31
student_46800,Residential District 31
student_37692,Residential District 31
student_20829,Residential District 31
student_53181,Residential District 31
student_16554,Residential District 31
student_46134,Residential District 31
student_25436,Residential District 31
student_41769,Residential District 31
student_27153,Residential District 31
student_61177,Residential District 31
student_1173,Residential District 31
student_66267,Residential District 31
student_539,Residential District 31
student_64357,Residential District 31
student_34884,Residential District 31
student_15272,Residential District 31
student_22072,Residential District 31
student_62395,Residential District 31
student_46516,Residential District 31
student_37569,Residential District 31
student_64001,Residential District 31
student_31408,Residential District 31
student_29071,Residential District 31
student_34648,Residential District 31
student_13211,Residential District 31
student_27882,Residential District 31
student_291,Residential District 31
student_42940,Residential District 31
student_11273,Residential District 31
student_34408,Residential District 31
student_69218,Residential District 31
student_41872,Residential District 31
student_29405,Residential District 31
student_69972,Residential District 31
student_15362,Residential District 31
student_27434,Residential District 31
student_34737,Residential District 31
student_2743,Residential District 31
student_12237,Residential District 31
student_17594,Residential District 31
student_51098,Residential District 31
student_50224,Residential District 31
student_20998,Residential District 31
student_44919,Residential District 31
student_38536,Residential District 31
student_24993,Residential District 31
student_40786,Residential District 31
student_61388,Residential District 31
student_18691,Residential District 31
student_44322,Residential District 31
student_55012,Residential District 31
student_40440,Residential District 31
student_68958,Residential District 31
student_46762,Residential District 31
student_5228,Residential District 31
student_49190,Residential District 31
student_29308,Residential District 31
student_30582,Residential District 31
student_68743,Residential District 31
student_15208,Residential District 31
student_44208,Residential District 31
student_25377,Residential District 31
student_65188,Residential District 31
student_7528,Residential District 31
student_56251,Residential District 31
student_2992,Residential District 31
student_11309,Residential District 31
student_34512,Residential District 31
student_21968,Residential District 31
student_39028,Residential District 31
student_30082,Residential District 31
student_5481,Residential District 31
student_70796,Residential District 31
student_19044,Residential District 31
student_15251,Residential District 31
student_68689,Residential District 31
student_64396,Residential District 31
student_9228,Residential District 31
student_47035,Residential District 31
student_45596,Residential District 31
student_37123,Residential District 31
student_11448,Residential District 31
student_48873,Residential District 31
student_48083,Residential District 31
student_51526,Residential District 31
student_50982,Residential District 31
student_44683,Residential District 31
student_23856,Residential District 31
student_70298,Residential District 31
student_38186,Residential District 31
student_57461,Residential District 31
student_63143,Residential District 31
student_35092,Residential District 31
student_37526,Residential District 31
student_50181,Residential District 31
student_4972,Residential District 31
student_5918,Residential District 31
student_8060,Residential District 31
student_14096,Residential District 31
student_45115,Residential District 31
student_19557,Residential District 31
student_39715,Residential District 31
student_56012,Residential District 31
student_40446,Residential District 31
student_38482,Residential District 31
student_2400,Residential District 31
student_26,Residential District 31
student_20848,Residential District 31
student_33303,Residential District 31
student_51,Residential District 31
student_45561,Residential District 31
student_45571,Residential District 31
student_4192,Residential District 31
student_11055,Residential District 31
student_31040,Residential District 31
student_46220,Residential District 31
student_2076,Residential District 31
student_26404,Residential District 31
student_29851,Residential District 31
student_8014,Residential District 31
student_5740,Residential District 31
student_55524,Residential District 31
student_52444,Residential District 31
student_67862,Residential District 31
student_11985,Residential District 31
student_60821,Residential District 31
student_19697,Residential District 31
student_7890,Residential District 31
student_44374,Residential District 31
student_39769,Residential District 31
student_16845,Residential District 31
student_6536,Residential District 31
student_63254,Residential District 31
student_59009,Residential District 31
student_43985,Residential District 31
student_1898,Residential District 31
student_51452,Residential District 31
student_55879,Residential District 31
student_55751,Residential District 31
student_235,Residential District 31
student_563,Residential District 31
student_9447,Residential District 31
student_13042,Residential District 31
student_62772,Residential District 31
student_14069,Residential District 31
student_2933,Residential District 31
student_9033,Residential District 31
student_3341,Residential District 31
student_36586,Residential District 31
student_42251,Residential District 31
student_57173,Residential District 31
student_10683,Residential District 31
student_18465,Residential District 31
student_46182,Residential District 31
student_58167,Residential District 31
student_5618,Residential District 31
student_46629,Residential District 31
student_46395,Residential District 31
student_58768,Residential District 31
student_20796,Residential District 31
student_8326,Residential District 31
student_28064,Residential District 31
student_10813,Residential District 31
student_7364,Residential District 31
student_44433,Residential District 31
student_33207,Residential District 31
student_15758,Residential District 31
student_36057,Residential District 31
student_16263,Residential District 31
student_60043,Residential District 31
student_31085,Residential District 31
student_34746,Residential District 31
student_29842,Residential District 31
student_48310,Residential District 31
student_16254,Residential District 31
student_17561,Residential District 31
student_22350,Residential District 31
student_12723,Residential District 31
student_32824,Residential District 31
student_49363,Residential District 31
student_870,Residential District 31
student_8879,Residential District 31
student_45586,Residential District 31
student_36966,Residential District 31
student_34813,Residential District 31
student_47214,Residential District 31
student_60303,Residential District 31
student_9932,Residential District 31
student_61373,Residential District 31
student_45043,Residential District 31
student_32497,Residential District 31
student_38721,Residential District 31
student_32840,Residential District 31
student_61472,Residential District 31
student_29142,Residential District 31
student_14316,Residential District 31
student_2959,Residential District 31
student_27254,Residential District 31
student_20771,Residential District 31
student_35080,Residential District 31
student_2196,Residential District 31
student_66029,Residential District 31
student_39806,Residential District 31
student_36414,Residential District 31
student_11996,Residential District 31
student_42574,Residential District 31
student_61784,Residential District 31
student_18750,Residential District 31
student_39321,Residential District 31
student_55422,Residential District 31
student_10186,Residential District 31
student_24534,Residential District 31
student_64929,Residential District 31
student_51184,Residential District 31
student_41167,Residential District 31
student_6045,Residential District 31
student_11616,Residential District 31
student_30466,Residential District 31
student_21162,Residential District 31
student_67687,Residential District 31
student_24359,Residential District 31
student_22036,Residential District 31
student_35658,Residential District 31
student_10034,Residential District 31
student_14903,Residential District 31
student_28522,Residential District 31
student_40228,Residential District 31
student_49195,Residential District 31
student_14896,Residential District 31
student_48018,Residential District 31
student_49413,Residential District 31
student_34507,Residential District 31
student_43507,Residential District 31
student_28166,Residential District 31
student_10741,Residential District 31
student_28975,Residential District 31
student_5553,Residential District 31
student_40626,Residential District 31
student_65759,Residential District 31
student_10411,Residential District 31
student_69238,Residential District 31
student_59472,Residential District 31
student_16480,Residential District 31
student_18653,Residential District 31
student_36162,Residential District 31
student_14984,Residential District 31
student_40208,Residential District 31
student_63700,Residential District 31
student_23262,Residential District 31
student_14239,Residential District 31
student_32049,Residential District 31
student_12891,Residential District 31
student_41979,Residential District 31
student_64349,Residential District 31
student_41893,Residential District 31
student_26710,Residential District 31
student_32575,Residential District 31
student_24276,Residential District 31
student_56404,Residential District 31
student_56128,Residential District 31
