,School District,School DBN,School Name,Category,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 Offers,Grade 9 Seats Available - Notes
44258,2,02M475,Stuyvesant High School,Residential District 08,,507,s,
44259,2,02M475,Stuyvesant High School,Residential District 09,,551,s,
44260,2,02M475,Stuyvesant High School,Residential District 10,,707,s,
44261,2,02M475,Stuyvesant High School,Residential District 11,,942,s,
44262,2,02M475,Stuyvesant High School,Residential District 12,,319,s,
44263,2,02M475,Stuyvesant High School,Residential District 13,,408,15,
44264,2,02M475,Stuyvesant High School,Residential District 14,,274,s,
44265,2,02M475,Stuyvesant High School,Residential District 15,,846,40,
44266,2,02M475,Stuyvesant High School,Residential District 16,,212,s,
44267,2,02M475,Stuyvesant High School,Residential District 17,,540,s,
44268,2,02M475,Stuyvesant High School,Residential District 18,,429,s,
44269,2,02M475,Stuyvesant High School,Residential District 19,,512,s,
44270,2,02M475,Stuyvesant High School,Residential District 20,,1462,98,
44271,2,02M475,Stuyvesant High School,Residential District 21,,851,44,
44272,2,02M475,Stuyvesant High School,Residential District 22,,942,30,
44273,2,02M475,Stuyvesant High School,Residential District 23,,252,s,
44274,2,02M475,Stuyvesant High School,Residential District 24,,1420,44,
44275,2,02M475,Stuyvesant High School,Residential District 25,,985,56,
44276,2,02M475,Stuyvesant High School,Residential District 26,,880,72,
44277,2,02M475,Stuyvesant High School,Residential District 27,,892,14,
44278,2,02M475,Stuyvesant High School,Residential District 28,,876,44,
44279,2,02M475,Stuyvesant High School,Residential District 29,,607,11,
44280,2,02M475,Stuyvesant High School,Residential District 30,,1086,33,
44281,2,02M475,Stuyvesant High School,Residential District 31,,822,14,
44282,2,02M475,Stuyvesant High School,Residential District 32,,251,s,
44283,2,02M475,Stuyvesant High School,Residential District Unknown,,59,s,
77018,15,15K667,Sunset Park High School,Residential District 01,,s,s,
77019,15,15K667,Sunset Park High School,Residential District 02,,s,s,
77020,15,15K667,Sunset Park High School,Residential District 04,,s,s,
77021,15,15K667,Sunset Park High School,Residential District 05,,s,s,
77022,15,15K667,Sunset Park High School,Residential District 06,,s,s,
77023,15,15K667,Sunset Park High School,Residential District 07,,s,s,
77024,15,15K667,Sunset Park High School,Residential District 08,,s,s,
77025,15,15K667,Sunset Park High School,Residential District 09,,s,s,
77026,15,15K667,Sunset Park High School,Residential District 12,,s,s,
77027,15,15K667,Sunset Park High School,Residential District 13,,10,s,
77028,15,15K667,Sunset Park High School,Residential District 14,,10,s,
77029,15,15K667,Sunset Park High School,Residential District 15,,458,166,
77030,15,15K667,Sunset Park High School,Residential District 16,,15,s,
77031,15,15K667,Sunset Park High School,Residential District 17,,49,12,
77032,15,15K667,Sunset Park High School,Residential District 18,,24,s,
77033,15,15K667,Sunset Park High School,Residential District 19,,23,7,
77034,15,15K667,Sunset Park High School,Residential District 20,,331,106,
77035,15,15K667,Sunset Park High School,Residential District 21,,35,9,
77036,15,15K667,Sunset Park High School,Residential District 22,,71,7,
77037,15,15K667,Sunset Park High School,Residential District 23,,15,s,
77038,15,15K667,Sunset Park High School,Residential District 24,,6,s,
77039,15,15K667,Sunset Park High School,Residential District 27,,s,s,
77040,15,15K667,Sunset Park High School,Residential District 28,,s,s,
77041,15,15K667,Sunset Park High School,Residential District 29,,s,s,
77042,15,15K667,Sunset Park High School,Residential District 31,,22,6,
77043,15,15K667,Sunset Park High School,Residential District 32,,8,s,
77044,15,15K667,Sunset Park High School,Residential District Unknown,,12,s,
106478,31,31R460,Susan E. Wagner High School,Residential District 01,,s,s,
106479,31,31R460,Susan E. Wagner High School,Residential District 02,,s,s,
106480,31,31R460,Susan E. Wagner High School,Residential District 04,,s,s,
106481,31,31R460,Susan E. Wagner High School,Residential District 05,,s,s,
106482,31,31R460,Susan E. Wagner High School,Residential District 07,,s,s,
106483,31,31R460,Susan E. Wagner High School,Residential District 09,,s,s,
106484,31,31R460,Susan E. Wagner High School,Residential District 10,,s,s,
106485,31,31R460,Susan E. Wagner High School,Residential District 13,,s,s,
106486,31,31R460,Susan E. Wagner High School,Residential District 14,,s,s,
106487,31,31R460,Susan E. Wagner High School,Residential District 15,,7,s,
106488,31,31R460,Susan E. Wagner High School,Residential District 16,,s,s,
106489,31,31R460,Susan E. Wagner High School,Residential District 17,,s,s,
106490,31,31R460,Susan E. Wagner High School,Residential District 18,,s,s,
106491,31,31R460,Susan E. Wagner High School,Residential District 19,,s,s,
106492,31,31R460,Susan E. Wagner High School,Residential District 20,,27,s,
106493,31,31R460,Susan E. Wagner High School,Residential District 21,,11,s,
106494,31,31R460,Susan E. Wagner High School,Residential District 22,,7,s,
106495,31,31R460,Susan E. Wagner High School,Residential District 23,,s,s,
106496,31,31R460,Susan E. Wagner High School,Residential District 24,,s,s,
106497,31,31R460,Susan E. Wagner High School,Residential District 26,,s,s,
106498,31,31R460,Susan E. Wagner High School,Residential District 27,,7,s,
106499,31,31R460,Susan E. Wagner High School,Residential District 28,,s,s,
106500,31,31R460,Susan E. Wagner High School,Residential District 29,,s,s,
106501,31,31R460,Susan E. Wagner High School,Residential District 30,,6,s,
106502,31,31R460,Susan E. Wagner High School,Residential District 31,,1900,s^,
106503,31,31R460,Susan E. Wagner High School,Residential District 32,,s,s,
45080,2,02M519,Talent Unlimited High School,Residential District 01,,20,s,
45081,2,02M519,Talent Unlimited High School,Residential District 02,,96,18,
45082,2,02M519,Talent Unlimited High School,Residential District 03,,56,8,
45083,2,02M519,Talent Unlimited High School,Residential District 04,,60,8,
45084,2,02M519,Talent Unlimited High School,Residential District 05,,57,10,
45085,2,02M519,Talent Unlimited High School,Residential District 06,,58,17,
45086,2,02M519,Talent Unlimited High School,Residential District 07,,32,s,
45087,2,02M519,Talent Unlimited High School,Residential District 08,,77,8,
45088,2,02M519,Talent Unlimited High School,Residential District 09,,54,s,
45089,2,02M519,Talent Unlimited High School,Residential District 10,,87,7,
45090,2,02M519,Talent Unlimited High School,Residential District 11,,66,10,
45091,2,02M519,Talent Unlimited High School,Residential District 12,,46,7,
45092,2,02M519,Talent Unlimited High School,Residential District 13,,27,s,
45093,2,02M519,Talent Unlimited High School,Residential District 14,,21,s,
45094,2,02M519,Talent Unlimited High School,Residential District 15,,43,6,
45095,2,02M519,Talent Unlimited High School,Residential District 16,,20,s,
45096,2,02M519,Talent Unlimited High School,Residential District 17,,27,s,
45097,2,02M519,Talent Unlimited High School,Residential District 18,,20,s,
45098,2,02M519,Talent Unlimited High School,Residential District 19,,34,s,
45099,2,02M519,Talent Unlimited High School,Residential District 20,,20,s,
45100,2,02M519,Talent Unlimited High School,Residential District 21,,9,s,
45101,2,02M519,Talent Unlimited High School,Residential District 22,,23,s,
45102,2,02M519,Talent Unlimited High School,Residential District 23,,18,s,
45103,2,02M519,Talent Unlimited High School,Residential District 24,,71,12,
45104,2,02M519,Talent Unlimited High School,Residential District 25,,16,s,
45105,2,02M519,Talent Unlimited High School,Residential District 26,,12,s,
45106,2,02M519,Talent Unlimited High School,Residential District 27,,25,s,
45107,2,02M519,Talent Unlimited High School,Residential District 28,,40,7,
45108,2,02M519,Talent Unlimited High School,Residential District 29,,29,s,
45109,2,02M519,Talent Unlimited High School,Residential District 30,,110,24,
45110,2,02M519,Talent Unlimited High School,Residential District 31,,24,s,
45111,2,02M519,Talent Unlimited High School,Residential District 32,,18,s,
45112,2,02M519,Talent Unlimited High School,Residential District Unknown,,6,s,
89589,23,23K697,Teachers Preparatory High School,Residential District 03,,s,s,
89590,23,23K697,Teachers Preparatory High School,Residential District 08,,s,s,
89591,23,23K697,Teachers Preparatory High School,Residential District 10,,s,s,
89592,23,23K697,Teachers Preparatory High School,Residential District 11,,s,s,
89593,23,23K697,Teachers Preparatory High School,Residential District 12,,s,s,
89594,23,23K697,Teachers Preparatory High School,Residential District 13,,s,s,
89595,23,23K697,Teachers Preparatory High School,Residential District 14,,s,s,
89596,23,23K697,Teachers Preparatory High School,Residential District 15,,s,s,
89597,23,23K697,Teachers Preparatory High School,Residential District 16,,9,s,
89598,23,23K697,Teachers Preparatory High School,Residential District 17,,17,s,
89599,23,23K697,Teachers Preparatory High School,Residential District 18,,17,s,
89600,23,23K697,Teachers Preparatory High School,Residential District 19,,31,s,
89601,23,23K697,Teachers Preparatory High School,Residential District 22,,s,s,
89602,23,23K697,Teachers Preparatory High School,Residential District 23,,77,14,
89603,23,23K697,Teachers Preparatory High School,Residential District 24,,s,s,
89604,23,23K697,Teachers Preparatory High School,Residential District 27,,s,s,
89605,23,23K697,Teachers Preparatory High School,Residential District 28,,s,s,
89606,23,23K697,Teachers Preparatory High School,Residential District 29,,s,s,
89607,23,23K697,Teachers Preparatory High School,Residential District 32,,s,s,
107730,32,32K552,The Academy of Urban Planning and Engineering,Residential District 05,,s,s,
107731,32,32K552,The Academy of Urban Planning and Engineering,Residential District 06,,s,s,
107732,32,32K552,The Academy of Urban Planning and Engineering,Residential District 07,,s,s,
107733,32,32K552,The Academy of Urban Planning and Engineering,Residential District 09,,s,s,
107734,32,32K552,The Academy of Urban Planning and Engineering,Residential District 10,,s,s,
107735,32,32K552,The Academy of Urban Planning and Engineering,Residential District 11,,s,s,
107736,32,32K552,The Academy of Urban Planning and Engineering,Residential District 12,,7,s,
107737,32,32K552,The Academy of Urban Planning and Engineering,Residential District 13,,15,s,
107738,32,32K552,The Academy of Urban Planning and Engineering,Residential District 14,,23,6,
107739,32,32K552,The Academy of Urban Planning and Engineering,Residential District 15,,12,s,
107740,32,32K552,The Academy of Urban Planning and Engineering,Residential District 16,,43,s,
107741,32,32K552,The Academy of Urban Planning and Engineering,Residential District 17,,39,6,
107742,32,32K552,The Academy of Urban Planning and Engineering,Residential District 18,,37,s,
107743,32,32K552,The Academy of Urban Planning and Engineering,Residential District 19,,109,21,
107744,32,32K552,The Academy of Urban Planning and Engineering,Residential District 20,,6,s,
107745,32,32K552,The Academy of Urban Planning and Engineering,Residential District 21,,s,s,
107746,32,32K552,The Academy of Urban Planning and Engineering,Residential District 22,,19,s,
107747,32,32K552,The Academy of Urban Planning and Engineering,Residential District 23,,79,14,
107748,32,32K552,The Academy of Urban Planning and Engineering,Residential District 24,,152,26,
107749,32,32K552,The Academy of Urban Planning and Engineering,Residential District 25,,s,s,
107750,32,32K552,The Academy of Urban Planning and Engineering,Residential District 26,,s,s,
107751,32,32K552,The Academy of Urban Planning and Engineering,Residential District 27,,22,s,
107752,32,32K552,The Academy of Urban Planning and Engineering,Residential District 28,,14,s,
107753,32,32K552,The Academy of Urban Planning and Engineering,Residential District 29,,6,s,
107754,32,32K552,The Academy of Urban Planning and Engineering,Residential District 30,,11,s,
107755,32,32K552,The Academy of Urban Planning and Engineering,Residential District 32,,229,38,
107756,32,32K552,The Academy of Urban Planning and Engineering,Residential District Unknown,,s,s,
76500,15,15K497,The Boerum Hill School for International Studies,Residential District 01,,s,s,
76501,15,15K497,The Boerum Hill School for International Studies,Residential District 02,,7,s,
76502,15,15K497,The Boerum Hill School for International Studies,Residential District 03,,s,s,
76503,15,15K497,The Boerum Hill School for International Studies,Residential District 04,,s,s,
76504,15,15K497,The Boerum Hill School for International Studies,Residential District 06,,s,s,
76505,15,15K497,The Boerum Hill School for International Studies,Residential District 07,,s,s,
76506,15,15K497,The Boerum Hill School for International Studies,Residential District 10,,s,s,
76507,15,15K497,The Boerum Hill School for International Studies,Residential District 11,,s,s,
76508,15,15K497,The Boerum Hill School for International Studies,Residential District 12,,s,s,
76509,15,15K497,The Boerum Hill School for International Studies,Residential District 13,,133,23,
76510,15,15K497,The Boerum Hill School for International Studies,Residential District 14,,29,6,
76511,15,15K497,The Boerum Hill School for International Studies,Residential District 15,,389,81,
76512,15,15K497,The Boerum Hill School for International Studies,Residential District 16,,36,8,
76513,15,15K497,The Boerum Hill School for International Studies,Residential District 17,,93,14,
76514,15,15K497,The Boerum Hill School for International Studies,Residential District 18,,34,s,
76515,15,15K497,The Boerum Hill School for International Studies,Residential District 19,,52,7,
76516,15,15K497,The Boerum Hill School for International Studies,Residential District 20,,35,s,
76517,15,15K497,The Boerum Hill School for International Studies,Residential District 21,,12,s,
76518,15,15K497,The Boerum Hill School for International Studies,Residential District 22,,51,13,
76519,15,15K497,The Boerum Hill School for International Studies,Residential District 23,,32,s,
76520,15,15K497,The Boerum Hill School for International Studies,Residential District 24,,7,s,
76521,15,15K497,The Boerum Hill School for International Studies,Residential District 25,,s,s,
76522,15,15K497,The Boerum Hill School for International Studies,Residential District 27,,13,s,
76523,15,15K497,The Boerum Hill School for International Studies,Residential District 28,,s,s,
76524,15,15K497,The Boerum Hill School for International Studies,Residential District 29,,s,s,
76525,15,15K497,The Boerum Hill School for International Studies,Residential District 30,,s,s,
76526,15,15K497,The Boerum Hill School for International Studies,Residential District 31,,s,s,
76527,15,15K497,The Boerum Hill School for International Studies,Residential District 32,,12,s,
76528,15,15K497,The Boerum Hill School for International Studies,Residential District Unknown,,s,s,
65380,10,10X445,The Bronx High School of Science,Residential District 01,,134,s,
65381,10,10X445,The Bronx High School of Science,Residential District 02,,1083,115,
65382,10,10X445,The Bronx High School of Science,Residential District 03,,609,94,
65383,10,10X445,The Bronx High School of Science,Residential District 04,,182,s,
65384,10,10X445,The Bronx High School of Science,Residential District 05,,260,7,
65385,10,10X445,The Bronx High School of Science,Residential District 06,,424,20,
65386,10,10X445,The Bronx High School of Science,Residential District 07,,315,s,
65387,10,10X445,The Bronx High School of Science,Residential District 08,,718,17,
65388,10,10X445,The Bronx High School of Science,Residential District 09,,688,s,
65389,10,10X445,The Bronx High School of Science,Residential District 10,,1086,34,
65390,10,10X445,The Bronx High School of Science,Residential District 11,,1300,28,
65391,10,10X445,The Bronx High School of Science,Residential District 12,,462,11,
65392,10,10X445,The Bronx High School of Science,Residential District 13,,192,s,
65393,10,10X445,The Bronx High School of Science,Residential District 14,,115,s,
65394,10,10X445,The Bronx High School of Science,Residential District 15,,347,s,
65395,10,10X445,The Bronx High School of Science,Residential District 16,,79,s,
65396,10,10X445,The Bronx High School of Science,Residential District 17,,192,s,
65397,10,10X445,The Bronx High School of Science,Residential District 18,,153,s,
65398,10,10X445,The Bronx High School of Science,Residential District 19,,212,s,
65399,10,10X445,The Bronx High School of Science,Residential District 20,,440,s,
65400,10,10X445,The Bronx High School of Science,Residential District 21,,191,s,
65401,10,10X445,The Bronx High School of Science,Residential District 22,,254,s,
65402,10,10X445,The Bronx High School of Science,Residential District 23,,98,s,
65403,10,10X445,The Bronx High School of Science,Residential District 24,,1022,37,
65404,10,10X445,The Bronx High School of Science,Residential District 25,,959,88,
65405,10,10X445,The Bronx High School of Science,Residential District 26,,940,135,
65406,10,10X445,The Bronx High School of Science,Residential District 27,,492,s,
65407,10,10X445,The Bronx High School of Science,Residential District 28,,715,42,
65408,10,10X445,The Bronx High School of Science,Residential District 29,,442,10,
65409,10,10X445,The Bronx High School of Science,Residential District 30,,873,47,
65410,10,10X445,The Bronx High School of Science,Residential District 31,,173,s,
65411,10,10X445,The Bronx High School of Science,Residential District 32,,152,s,
65412,10,10X445,The Bronx High School of Science,Residential District Unknown,,54,s,
68238,11,11X514,The Bronxwood Preparatory Academy,Residential District 06,,s,s,
68239,11,11X514,The Bronxwood Preparatory Academy,Residential District 07,,s,s,
68240,11,11X514,The Bronxwood Preparatory Academy,Residential District 08,,13,s,
68241,11,11X514,The Bronxwood Preparatory Academy,Residential District 09,,11,s,
68242,11,11X514,The Bronxwood Preparatory Academy,Residential District 10,,30,s,
68243,11,11X514,The Bronxwood Preparatory Academy,Residential District 11,,317,139,
68244,11,11X514,The Bronxwood Preparatory Academy,Residential District 12,,11,s,
68245,11,11X514,The Bronxwood Preparatory Academy,Residential District 29,,s,s,
68246,11,11X514,The Bronxwood Preparatory Academy,Residential District 31,,s,s,
68247,11,11X514,The Bronxwood Preparatory Academy,Residential District Unknown,,s,s,
77976,16,16K688,The Brooklyn Academy of Global Finance,Residential District 01,,s,s,
77977,16,16K688,The Brooklyn Academy of Global Finance,Residential District 05,,s,s,
77978,16,16K688,The Brooklyn Academy of Global Finance,Residential District 08,,s,s,
77979,16,16K688,The Brooklyn Academy of Global Finance,Residential District 09,,s,s,
77980,16,16K688,The Brooklyn Academy of Global Finance,Residential District 10,,s,s,
77981,16,16K688,The Brooklyn Academy of Global Finance,Residential District 11,,s,s,
77982,16,16K688,The Brooklyn Academy of Global Finance,Residential District 12,,s,s,
77983,16,16K688,The Brooklyn Academy of Global Finance,Residential District 13,,35,6,
77984,16,16K688,The Brooklyn Academy of Global Finance,Residential District 14,,33,8,
77985,16,16K688,The Brooklyn Academy of Global Finance,Residential District 15,,7,s,
77986,16,16K688,The Brooklyn Academy of Global Finance,Residential District 16,,87,20,
77987,16,16K688,The Brooklyn Academy of Global Finance,Residential District 17,,34,6,
77988,16,16K688,The Brooklyn Academy of Global Finance,Residential District 18,,23,s,
77989,16,16K688,The Brooklyn Academy of Global Finance,Residential District 19,,56,11,
77990,16,16K688,The Brooklyn Academy of Global Finance,Residential District 20,,10,s,
77991,16,16K688,The Brooklyn Academy of Global Finance,Residential District 21,,s,s,
77992,16,16K688,The Brooklyn Academy of Global Finance,Residential District 22,,14,s,
77993,16,16K688,The Brooklyn Academy of Global Finance,Residential District 23,,53,7,
77994,16,16K688,The Brooklyn Academy of Global Finance,Residential District 24,,28,s,
77995,16,16K688,The Brooklyn Academy of Global Finance,Residential District 25,,s,s,
77996,16,16K688,The Brooklyn Academy of Global Finance,Residential District 26,,s,s,
77997,16,16K688,The Brooklyn Academy of Global Finance,Residential District 27,,8,s,
77998,16,16K688,The Brooklyn Academy of Global Finance,Residential District 28,,s,s,
77999,16,16K688,The Brooklyn Academy of Global Finance,Residential District 29,,s,s,
78000,16,16K688,The Brooklyn Academy of Global Finance,Residential District 30,,s,s,
78001,16,16K688,The Brooklyn Academy of Global Finance,Residential District 31,,s,s,
78002,16,16K688,The Brooklyn Academy of Global Finance,Residential District 32,,82,6,
78003,16,16K688,The Brooklyn Academy of Global Finance,Residential District Unknown,,s,s,
107067,32,32K168,The Brooklyn School for Math and Research,Residential District 01,,s,s,
107068,32,32K168,The Brooklyn School for Math and Research,Residential District 02,,s,s,
107069,32,32K168,The Brooklyn School for Math and Research,Residential District 04,,s,s,
107070,32,32K168,The Brooklyn School for Math and Research,Residential District 05,,s,s,
107071,32,32K168,The Brooklyn School for Math and Research,Residential District 07,,s,s,
107072,32,32K168,The Brooklyn School for Math and Research,Residential District 08,,s,s,
107073,32,32K168,The Brooklyn School for Math and Research,Residential District 09,,s,s,
107074,32,32K168,The Brooklyn School for Math and Research,Residential District 11,,s,s,
107075,32,32K168,The Brooklyn School for Math and Research,Residential District 12,,s,s,
107076,32,32K168,The Brooklyn School for Math and Research,Residential District 13,,16,s,
107077,32,32K168,The Brooklyn School for Math and Research,Residential District 14,,27,s,
107078,32,32K168,The Brooklyn School for Math and Research,Residential District 15,,10,s,
107079,32,32K168,The Brooklyn School for Math and Research,Residential District 16,,60,7,
107080,32,32K168,The Brooklyn School for Math and Research,Residential District 17,,48,8,
107081,32,32K168,The Brooklyn School for Math and Research,Residential District 18,,57,14,
107082,32,32K168,The Brooklyn School for Math and Research,Residential District 19,,103,12,
107083,32,32K168,The Brooklyn School for Math and Research,Residential District 20,,13,s,
107084,32,32K168,The Brooklyn School for Math and Research,Residential District 21,,7,s,
107085,32,32K168,The Brooklyn School for Math and Research,Residential District 22,,22,s,
107086,32,32K168,The Brooklyn School for Math and Research,Residential District 23,,69,10,
107087,32,32K168,The Brooklyn School for Math and Research,Residential District 24,,112,57,
107088,32,32K168,The Brooklyn School for Math and Research,Residential District 25,,s,s,
107089,32,32K168,The Brooklyn School for Math and Research,Residential District 26,,s,s,
107090,32,32K168,The Brooklyn School for Math and Research,Residential District 27,,20,s,
107091,32,32K168,The Brooklyn School for Math and Research,Residential District 28,,6,s,
107092,32,32K168,The Brooklyn School for Math and Research,Residential District 29,,s,s,
107093,32,32K168,The Brooklyn School for Math and Research,Residential District 30,,6,s,
107094,32,32K168,The Brooklyn School for Math and Research,Residential District 31,,s,s,
107095,32,32K168,The Brooklyn School for Math and Research,Residential District 32,,183,53,
107096,32,32K168,The Brooklyn School for Math and Research,Residential District Unknown,,s,s,
107635,32,32K549,The Brooklyn School for Social Justice,Residential District 01,,s,s,
107636,32,32K549,The Brooklyn School for Social Justice,Residential District 02,,s,s,
107637,32,32K549,The Brooklyn School for Social Justice,Residential District 05,,s,s,
107638,32,32K549,The Brooklyn School for Social Justice,Residential District 07,,s,s,
107639,32,32K549,The Brooklyn School for Social Justice,Residential District 10,,s,s,
107640,32,32K549,The Brooklyn School for Social Justice,Residential District 11,,s,s,
107641,32,32K549,The Brooklyn School for Social Justice,Residential District 12,,s,s,
107642,32,32K549,The Brooklyn School for Social Justice,Residential District 13,,s,s,
107643,32,32K549,The Brooklyn School for Social Justice,Residential District 14,,8,s,
107644,32,32K549,The Brooklyn School for Social Justice,Residential District 15,,s,s,
107645,32,32K549,The Brooklyn School for Social Justice,Residential District 16,,19,s,
107646,32,32K549,The Brooklyn School for Social Justice,Residential District 17,,6,s,
107647,32,32K549,The Brooklyn School for Social Justice,Residential District 18,,10,s,
107648,32,32K549,The Brooklyn School for Social Justice,Residential District 19,,34,s,
107649,32,32K549,The Brooklyn School for Social Justice,Residential District 21,,s,s,
107650,32,32K549,The Brooklyn School for Social Justice,Residential District 22,,s,s,
107651,32,32K549,The Brooklyn School for Social Justice,Residential District 23,,37,s,
107652,32,32K549,The Brooklyn School for Social Justice,Residential District 24,,84,25,
107653,32,32K549,The Brooklyn School for Social Justice,Residential District 25,,s,s,
107654,32,32K549,The Brooklyn School for Social Justice,Residential District 27,,13,s,
107655,32,32K549,The Brooklyn School for Social Justice,Residential District 28,,s,s,
107656,32,32K549,The Brooklyn School for Social Justice,Residential District 30,,s,s,
107657,32,32K549,The Brooklyn School for Social Justice,Residential District 31,,s,s,
107658,32,32K549,The Brooklyn School for Social Justice,Residential District 32,,165,17,
107659,32,32K549,The Brooklyn School for Social Justice,Residential District Unknown,,s,s,
69662,12,12X478,The Cinema School,Residential District 01,,s,s,
69663,12,12X478,The Cinema School,Residential District 02,,s,s,
69664,12,12X478,The Cinema School,Residential District 03,,s,s,
69665,12,12X478,The Cinema School,Residential District 04,,s,s,
69666,12,12X478,The Cinema School,Residential District 05,,s,s,
69667,12,12X478,The Cinema School,Residential District 06,,s,s,
69668,12,12X478,The Cinema School,Residential District 07,,37,s,
69669,12,12X478,The Cinema School,Residential District 08,,208,37,
69670,12,12X478,The Cinema School,Residential District 09,,100,10,
69671,12,12X478,The Cinema School,Residential District 10,,109,6,
69672,12,12X478,The Cinema School,Residential District 11,,102,8,
69673,12,12X478,The Cinema School,Residential District 12,,276,52,
69674,12,12X478,The Cinema School,Residential District 19,,s,s,
69675,12,12X478,The Cinema School,Residential District 22,,s,s,
69676,12,12X478,The Cinema School,Residential District 23,,s,s,
69677,12,12X478,The Cinema School,Residential District 24,,s,s,
69678,12,12X478,The Cinema School,Residential District 27,,s,s,
69679,12,12X478,The Cinema School,Residential District 30,,s,s,
69680,12,12X478,The Cinema School,Residential District 31,,s,s,
69681,12,12X478,The Cinema School,Residential District Unknown,,s,s,
36211,2,02M260,The Clinton School,Residential District 01,,111,9,
36212,2,02M260,The Clinton School,Residential District 02,,1046,114,
36213,2,02M260,The Clinton School,Residential District 03,,319,14,
36214,2,02M260,The Clinton School,Residential District 04,,55,s,
36215,2,02M260,The Clinton School,Residential District 05,,59,s,
36216,2,02M260,The Clinton School,Residential District 06,,95,s,
36217,2,02M260,The Clinton School,Residential District 07,,54,s,
36218,2,02M260,The Clinton School,Residential District 08,,29,s,
36219,2,02M260,The Clinton School,Residential District 09,,38,s,
36220,2,02M260,The Clinton School,Residential District 10,,79,s,
36221,2,02M260,The Clinton School,Residential District 11,,61,s,
36222,2,02M260,The Clinton School,Residential District 12,,23,s,
36223,2,02M260,The Clinton School,Residential District 13,,102,8,
36224,2,02M260,The Clinton School,Residential District 14,,63,s,
36225,2,02M260,The Clinton School,Residential District 15,,220,7,
36226,2,02M260,The Clinton School,Residential District 16,,24,s,
36227,2,02M260,The Clinton School,Residential District 17,,38,s,
36228,2,02M260,The Clinton School,Residential District 18,,6,s,
36229,2,02M260,The Clinton School,Residential District 19,,22,s,
36230,2,02M260,The Clinton School,Residential District 20,,28,s,
36231,2,02M260,The Clinton School,Residential District 21,,10,s,
36232,2,02M260,The Clinton School,Residential District 22,,30,s,
36233,2,02M260,The Clinton School,Residential District 23,,s,s,
36234,2,02M260,The Clinton School,Residential District 24,,51,s,
36235,2,02M260,The Clinton School,Residential District 25,,9,s,
36236,2,02M260,The Clinton School,Residential District 26,,s,s,
36237,2,02M260,The Clinton School,Residential District 27,,15,s,
36238,2,02M260,The Clinton School,Residential District 28,,23,s,
36239,2,02M260,The Clinton School,Residential District 29,,s,s,
36240,2,02M260,The Clinton School,Residential District 30,,82,s,
36241,2,02M260,The Clinton School,Residential District 31,,14,s,
36242,2,02M260,The Clinton School,Residential District 32,,15,s,
36243,2,02M260,The Clinton School,Residential District Unknown,,18,s,
56063,6,06M462,The College Academy,Residential District 01,,s,s,
56064,6,06M462,The College Academy,Residential District 02,,s,s,
56065,6,06M462,The College Academy,Residential District 03,,10,s,
56066,6,06M462,The College Academy,Residential District 04,,s,s,
56067,6,06M462,The College Academy,Residential District 05,,53,s,
56068,6,06M462,The College Academy,Residential District 06,,283,88,
56069,6,06M462,The College Academy,Residential District 07,,13,s,
56070,6,06M462,The College Academy,Residential District 08,,14,7,
56071,6,06M462,The College Academy,Residential District 09,,109,34,
56072,6,06M462,The College Academy,Residential District 10,,89,28,
56073,6,06M462,The College Academy,Residential District 11,,31,s^,
56074,6,06M462,The College Academy,Residential District 12,,11,s^,
56075,6,06M462,The College Academy,Residential District 17,,s,s,
56076,6,06M462,The College Academy,Residential District 19,,s,s,
56077,6,06M462,The College Academy,Residential District 23,,s,s,
56078,6,06M462,The College Academy,Residential District 24,,s,s,
56079,6,06M462,The College Academy,Residential District 27,,s,s,
56080,6,06M462,The College Academy,Residential District 28,,s,s,
56081,6,06M462,The College Academy,Residential District 30,,s,s,
56082,6,06M462,The College Academy,Residential District 32,,s,s,
56083,6,06M462,The College Academy,Residential District Unknown,,s,s,
105422,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 02,,s,s,
105423,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 13,,s,s,
105424,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 16,,s,s,
105425,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 17,,s,s,
105426,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 19,,s,s,
105427,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 21,,s,s,
105428,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 22,,s,s,
105429,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 28,,s,s,
105430,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 31,,95,s^,
105431,31,31R028,The Eagle Academy for Young Men of Staten Island,Residential District 32,,s,s,
83620,19,19K953,The East New York Arts and Civics High School,Residential District 02,,s,s,
83621,19,19K953,The East New York Arts and Civics High School,Residential District 04,,s,s,
83622,19,19K953,The East New York Arts and Civics High School,Residential District 05,,s,s,
83623,19,19K953,The East New York Arts and Civics High School,Residential District 08,,s,s,
83624,19,19K953,The East New York Arts and Civics High School,Residential District 09,,s,s,
83625,19,19K953,The East New York Arts and Civics High School,Residential District 11,,s,s,
83626,19,19K953,The East New York Arts and Civics High School,Residential District 13,,s,s,
83627,19,19K953,The East New York Arts and Civics High School,Residential District 14,,s,s,
83628,19,19K953,The East New York Arts and Civics High School,Residential District 16,,s,s,
